year,week,0,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100
1982,21,0.0,0.0,0.0,0.05,0.22,0.76,3.16,7.67,13.87,18.28,22.14,17.25,10.01,4.46,1.41,0.54,0.16,0.0,0.0,0.0,0.0
1982,22,0.0,0.0,0.0,0.11,0.05,0.76,2.72,6.2,12.02,16.7,21.44,18.34,11.48,6.42,2.67,0.82,0.22,0.05,0.0,0.0,0.0
1982,23,0.0,0.0,0.0,0.0,0.22,0.87,2.77,6.64,12.68,18.28,20.24,18.34,10.61,6.15,2.29,0.65,0.22,0.05,0.0,0.0,0.0
1982,24,0.0,0.0,0.0,0.0,0.44,1.36,4.03,9.03,14.58,18.17,20.57,15.72,9.03,4.9,1.47,0.54,0.16,0.0,0.0,0.0,0.0
1982,25,0.0,0.0,0.0,0.0,0.16,1.96,4.19,10.01,15.13,18.88,21.87,13.93,7.4,4.57,1.41,0.33,0.16,0.0,0.0,0.0,0.0
1982,26,0.0,0.0,0.0,0.16,0.33,2.99,6.04,11.92,16.92,18.93,20.95,10.99,6.69,2.83,0.92,0.33,0.0,0.0,0.0,0.0,0.0
1982,27,0.0,0.0,0.0,0.22,1.2,4.03,7.62,12.73,19.26,17.79,19.86,8.65,5.82,2.01,0.65,0.16,0.0,0.0,0.0,0.0,0.0
1982,28,0.0,0.0,0.11,0.49,1.69,4.57,10.28,14.2,16.7,20.29,17.74,7.24,4.03,2.07,0.49,0.05,0.05,0.0,0.0,0.0,0.0
1982,29,0.0,0.11,0.11,0.54,3.43,5.55,9.74,15.34,16.21,17.9,15.29,8.65,3.86,1.96,0.92,0.38,0.0,0.0,0.0,0.0,0.0
1982,30,0.0,0.11,0.33,1.14,2.99,6.8,11.21,14.42,17.36,17.36,13.11,7.34,4.41,2.18,0.92,0.11,0.16,0.05,0.0,0.0,0.0
1982,31,0.05,0.38,0.82,2.88,6.86,12.13,13.98,17.41,16.1,12.24,8.32,4.52,2.77,1.09,0.27,0.11,0.05,0.0,0.0,0.0,0.0
1982,32,0.22,0.49,2.12,5.93,10.77,15.13,14.74,16.92,13.38,9.36,5.93,2.83,1.36,0.49,0.27,0.05,0.0,0.0,0.0,0.0,0.0
1982,33,0.49,1.36,4.46,9.25,13.38,16.1,15.23,13.71,11.7,6.91,4.13,1.85,0.82,0.49,0.05,0.05,0.0,0.0,0.0,0.0,0.0
1982,34,1.31,2.94,6.53,10.61,15.34,15.4,15.45,12.35,9.79,5.5,2.56,1.36,0.54,0.27,0.05,0.0,0.0,0.0,0.0,0.0,0.0
1982,35,1.52,3.37,6.86,11.37,15.13,17.68,14.47,13.49,8.22,4.41,2.34,0.6,0.49,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1982,36,1.69,4.3,10.39,14.31,16.16,17.3,14.8,10.72,5.66,2.88,1.36,0.27,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1982,37,2.72,7.24,12.19,16.54,17.74,16.0,12.95,8.32,3.7,1.9,0.49,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1982,38,1.09,4.95,10.66,13.93,18.61,16.1,13.76,10.83,6.69,2.23,0.87,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1982,39,0.16,1.58,6.69,11.43,15.67,16.87,15.94,13.87,9.25,5.17,2.29,0.82,0.22,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1982,40,0.16,0.65,4.08,8.76,13.55,18.55,16.81,14.8,10.23,5.44,3.7,2.39,0.65,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1982,41,0.11,0.6,3.75,9.36,17.03,19.04,18.01,13.6,9.47,4.57,2.83,1.14,0.38,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1982,42,0.0,0.05,1.58,6.37,15.34,20.46,21.76,16.87,10.61,4.9,1.41,0.54,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1982,43,0.0,0.0,0.11,2.77,9.25,20.18,26.17,22.31,11.97,5.71,1.25,0.22,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1982,44,0.0,0.0,0.11,2.56,8.32,19.1,27.86,23.67,13.82,3.65,0.71,0.11,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1982,45,0.0,0.0,0.11,2.34,10.77,24.7,32.75,21.16,6.09,1.63,0.33,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1982,46,0.0,0.0,0.11,1.74,11.48,36.67,33.73,13.38,2.34,0.44,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1982,47,0.0,0.0,0.05,0.98,8.32,32.75,37.43,15.56,4.03,0.76,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1982,48,0.0,0.0,0.0,0.22,4.79,23.83,35.64,23.07,9.03,2.88,0.44,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1982,49,0.0,0.0,0.0,0.22,4.57,20.35,33.19,23.56,11.81,4.52,1.2,0.49,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1982,50,0.0,0.0,0.0,0.92,8.05,23.56,31.94,21.82,7.94,3.16,1.31,0.82,0.27,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1982,51,0.0,0.0,0.0,0.76,5.5,15.61,27.48,23.56,16.43,5.93,2.39,1.03,0.76,0.44,0.11,0.0,0.0,0.0,0.0,0.0,0.0
1982,52,0.0,0.0,0.05,0.49,3.65,9.36,21.33,25.46,19.7,11.32,4.46,2.07,1.25,0.54,0.22,0.05,0.05,0.0,0.0,0.0,0.0
1983,1,0.0,0.0,0.05,0.54,4.46,10.66,22.09,26.01,19.42,9.47,4.46,1.8,0.54,0.33,0.05,0.11,0.0,0.0,0.0,0.0,0.0
1983,2,0.0,0.0,0.22,0.87,4.19,10.99,19.86,25.9,19.31,11.04,4.57,1.96,0.76,0.16,0.16,0.0,0.0,0.0,0.0,0.0,0.0
1983,3,0.0,0.05,0.05,1.2,3.97,11.75,22.14,26.17,19.31,9.25,3.43,1.74,0.54,0.27,0.11,0.0,0.0,0.0,0.0,0.0,0.0
1983,4,0.0,0.0,0.0,0.49,3.65,14.36,23.78,28.02,18.44,6.91,2.12,1.41,0.44,0.27,0.11,0.0,0.0,0.0,0.0,0.0,0.0
1983,5,0.0,0.0,0.0,0.05,1.36,8.11,20.46,29.65,25.03,9.58,3.86,1.09,0.65,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983,6,0.0,0.0,0.0,0.05,2.07,6.86,19.64,33.79,23.18,9.47,3.54,1.31,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983,7,0.0,0.0,0.0,0.38,1.96,6.58,22.52,35.42,21.11,7.13,3.43,1.25,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983,8,0.0,0.0,0.0,0.11,1.14,3.43,13.49,30.69,29.22,13.93,5.44,2.23,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983,9,0.0,0.0,0.0,0.0,0.87,2.07,6.64,18.99,29.27,24.16,12.84,4.73,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983,10,0.0,0.0,0.0,0.0,0.22,1.2,4.08,12.19,21.82,25.73,22.25,9.74,2.56,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983,11,0.0,0.0,0.0,0.0,0.16,1.25,3.75,10.5,17.36,22.96,26.12,12.73,4.3,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983,12,0.0,0.0,0.0,0.0,0.16,0.65,2.07,6.26,12.84,21.27,30.52,17.95,6.47,1.36,0.44,0.0,0.0,0.0,0.0,0.0,0.0
1983,13,0.0,0.0,0.0,0.0,0.22,0.54,1.8,5.66,11.53,17.68,29.76,20.51,9.19,2.23,0.71,0.16,0.0,0.0,0.0,0.0,0.0
1983,14,0.0,0.0,0.0,0.05,0.11,0.6,2.99,5.5,11.81,16.32,27.75,20.73,10.77,3.05,0.27,0.05,0.0,0.0,0.0,0.0,0.0
1983,15,0.0,0.0,0.0,0.0,0.11,0.65,2.5,6.26,9.9,15.02,23.99,20.13,13.49,6.47,1.25,0.22,0.0,0.0,0.0,0.0,0.0
1983,16,0.0,0.0,0.0,0.0,0.27,1.09,3.75,7.56,12.35,17.03,22.96,17.79,10.23,5.22,1.58,0.16,0.0,0.0,0.0,0.0,0.0
1983,17,0.0,0.0,0.0,0.05,0.16,1.69,4.62,12.3,17.25,20.13,21.0,12.46,6.69,2.77,0.82,0.05,0.0,0.0,0.0,0.0,0.0
1983,18,0.0,0.0,0.0,0.0,0.11,1.47,3.59,10.61,14.25,19.26,20.89,16.27,8.27,4.24,0.82,0.22,0.0,0.0,0.0,0.0,0.0
1983,19,0.0,0.0,0.0,0.0,0.44,1.69,5.55,11.04,16.65,19.48,19.7,14.09,7.02,2.99,1.25,0.11,0.0,0.0,0.0,0.0,0.0
1983,20,0.0,0.0,0.05,0.27,1.14,3.26,9.03,15.56,21.49,19.97,14.8,8.43,3.7,1.63,0.54,0.05,0.05,0.0,0.0,0.0,0.0
1983,21,0.0,0.0,0.16,0.33,1.85,4.3,10.23,16.97,19.64,18.5,12.73,8.81,3.7,2.18,0.33,0.27,0.0,0.0,0.0,0.0,0.0
1983,22,0.0,0.05,0.44,0.92,3.26,6.42,11.59,18.34,20.95,15.4,11.26,6.96,2.61,1.2,0.44,0.11,0.05,0.0,0.0,0.0,0.0
1983,23,0.0,0.05,0.65,1.63,3.1,7.45,11.97,17.25,21.33,16.0,10.72,5.5,2.94,0.98,0.38,0.05,0.0,0.0,0.0,0.0,0.0
1983,24,0.0,0.11,0.6,1.03,3.65,6.09,10.94,16.1,21.44,17.08,11.81,5.98,2.83,1.69,0.6,0.05,0.0,0.0,0.0,0.0,0.0
1983,25,0.05,0.16,0.6,1.8,3.54,7.67,13.17,19.1,18.28,16.65,10.34,5.06,2.29,0.92,0.33,0.05,0.0,0.0,0.0,0.0,0.0
1983,26,0.27,0.44,1.52,3.37,8.92,11.53,17.25,19.21,16.32,11.1,6.26,2.72,0.82,0.22,0.05,0.0,0.0,0.0,0.0,0.0,0.0
1983,27,0.38,0.65,1.69,4.03,9.19,13.22,17.57,17.52,14.58,10.99,6.53,2.5,0.82,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983,28,0.22,1.09,1.96,5.28,9.25,14.69,16.16,15.72,14.91,9.9,6.09,3.1,1.25,0.22,0.11,0.05,0.0,0.0,0.0,0.0,0.0
1983,29,0.16,0.6,2.5,5.66,8.76,12.68,16.76,13.71,13.71,10.07,8.38,4.03,1.96,0.6,0.38,0.05,0.0,0.0,0.0,0.0,0.0
1983,30,0.11,0.44,2.23,5.01,8.65,13.06,13.22,14.42,12.95,10.83,9.79,4.9,2.56,1.2,0.49,0.16,0.0,0.0,0.0,0.0,0.0
1983,31,0.16,0.38,2.29,4.46,8.32,10.55,14.09,14.15,13.44,11.15,8.65,5.55,3.65,2.29,0.6,0.22,0.05,0.0,0.0,0.0,0.0
1983,32,0.16,0.76,2.29,5.11,8.22,12.02,12.3,14.64,11.86,11.53,8.11,5.82,3.97,2.23,0.71,0.11,0.11,0.05,0.0,0.0,0.0
1983,33,0.44,1.9,3.26,7.94,9.85,11.64,13.66,12.35,12.62,9.96,6.86,4.13,2.88,1.69,0.6,0.11,0.05,0.0,0.05,0.0,0.0
1983,34,1.25,3.65,6.26,10.07,11.43,12.79,11.92,13.87,9.79,7.56,5.06,2.72,2.12,1.03,0.33,0.11,0.05,0.0,0.0,0.0,0.0
1983,35,1.63,4.35,7.78,12.13,14.2,15.89,13.38,11.86,7.67,4.62,2.88,2.34,0.76,0.27,0.16,0.05,0.0,0.0,0.0,0.0,0.0
1983,36,0.71,2.77,6.8,11.81,16.27,16.7,15.61,11.59,8.16,4.62,3.05,1.2,0.44,0.22,0.05,0.0,0.0,0.0,0.0,0.0,0.0
1983,37,0.38,1.9,5.55,10.39,16.0,15.94,17.74,13.71,9.74,5.11,2.5,0.65,0.22,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983,38,0.11,1.47,5.17,11.86,18.01,19.7,17.57,13.33,7.62,3.37,1.36,0.16,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983,39,0.0,0.49,3.16,9.3,17.85,21.65,17.9,14.47,8.11,4.52,2.23,0.27,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983,40,0.0,0.16,1.8,5.93,12.46,18.77,19.91,18.72,12.19,6.75,2.61,0.6,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983,41,0.0,0.05,0.49,2.88,8.27,16.0,20.35,21.82,17.08,8.32,3.32,1.09,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983,42,0.0,0.0,0.16,0.76,4.73,13.0,21.98,25.24,20.02,9.41,3.54,1.03,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983,43,0.0,0.0,0.05,0.98,5.66,19.53,24.43,25.3,15.56,6.58,1.52,0.33,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983,44,0.0,0.0,0.05,0.27,4.62,16.92,26.12,27.31,16.59,5.44,1.69,0.82,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983,45,0.0,0.0,0.0,0.49,5.39,17.14,27.53,28.45,13.44,5.06,1.63,0.76,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983,46,0.0,0.0,0.0,0.27,5.88,19.86,32.54,26.17,9.79,3.37,1.52,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983,47,0.0,0.0,0.0,0.11,4.41,18.34,29.65,25.95,13.93,5.39,1.63,0.44,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983,48,0.0,0.0,0.0,0.27,4.35,16.65,26.55,23.5,16.87,7.73,2.5,1.09,0.38,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983,49,0.0,0.0,0.0,0.92,6.42,17.79,24.32,20.95,15.23,9.47,3.43,0.92,0.44,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983,50,0.0,0.0,0.27,2.39,10.66,22.91,21.93,17.85,9.68,8.16,3.32,1.96,0.76,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0
1983,51,0.0,0.05,0.38,3.21,12.62,23.83,23.94,15.02,8.87,6.37,3.32,1.58,0.6,0.16,0.05,0.0,0.0,0.0,0.0,0.0,0.0
1983,52,0.0,0.11,0.33,2.45,8.65,22.63,24.65,17.14,10.88,6.15,4.52,1.69,0.54,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984,1,0.0,0.0,0.38,1.74,7.67,19.21,24.43,18.77,13.44,8.81,3.75,1.41,0.27,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0
1984,2,0.0,0.0,0.44,1.03,5.77,16.49,21.65,18.28,13.55,11.86,5.71,3.7,1.36,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984,3,0.0,0.0,0.27,0.82,4.35,10.28,19.1,20.02,15.67,13.17,8.65,5.06,2.12,0.38,0.11,0.0,0.0,0.0,0.0,0.0,0.0
1984,4,0.0,0.0,0.11,0.33,2.45,9.25,17.41,18.99,17.41,15.67,9.25,5.39,2.83,0.87,0.05,0.0,0.0,0.0,0.0,0.0,0.0
1984,5,0.0,0.0,0.0,0.05,0.54,5.17,13.66,21.11,20.84,15.89,10.34,9.36,2.56,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984,6,0.0,0.0,0.0,0.0,0.22,3.37,12.84,21.06,22.74,15.51,11.04,10.07,3.05,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984,7,0.0,0.0,0.0,0.0,0.38,4.46,16.7,24.27,21.93,13.66,9.79,6.42,2.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984,8,0.0,0.0,0.0,0.05,0.38,5.17,18.23,25.52,23.39,13.66,7.89,4.13,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984,9,0.0,0.0,0.0,0.05,0.11,4.13,14.91,25.84,23.88,14.53,10.45,4.3,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984,10,0.0,0.0,0.0,0.05,0.05,3.05,10.77,24.65,26.82,15.94,10.39,6.37,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984,11,0.0,0.0,0.0,0.05,0.22,1.52,9.79,23.67,29.92,18.01,9.96,5.5,1.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984,12,0.0,0.0,0.0,0.0,0.33,1.74,10.17,25.14,29.6,18.82,8.71,4.57,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984,13,0.0,0.0,0.0,0.22,1.2,5.06,16.97,27.15,25.35,15.07,6.31,2.12,0.49,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984,14,0.0,0.0,0.05,0.76,3.97,9.14,19.48,24.16,21.98,12.08,5.77,2.29,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984,15,0.0,0.16,1.03,3.97,10.07,18.61,20.62,20.67,13.71,7.4,2.94,0.65,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984,16,0.05,0.87,4.03,9.85,17.3,20.84,21.38,14.36,7.18,3.26,0.82,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984,17,0.33,1.14,3.21,8.49,15.07,20.89,21.6,15.89,8.32,3.54,1.25,0.22,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984,18,0.44,1.31,3.05,6.47,12.4,19.1,22.52,17.41,9.14,4.73,2.83,0.54,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984,19,0.33,0.6,2.39,5.39,9.63,17.08,21.16,17.41,12.79,6.69,5.44,0.76,0.27,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984,20,0.0,0.11,0.27,1.69,4.08,10.66,17.41,20.02,17.19,12.13,13.38,2.34,0.49,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984,21,0.0,0.0,0.0,0.44,1.74,4.84,9.68,16.59,19.37,14.74,26.55,3.54,1.69,0.6,0.22,0.0,0.0,0.0,0.0,0.0,0.0
1984,22,0.0,0.0,0.0,0.11,0.92,1.9,6.2,11.37,15.72,16.16,36.56,5.93,3.05,1.25,0.65,0.11,0.05,0.0,0.0,0.0,0.0
1984,23,0.0,0.0,0.0,0.11,0.11,0.92,3.05,5.66,10.45,12.08,51.63,7.94,4.95,1.8,0.87,0.44,0.0,0.0,0.0,0.0,0.0
1984,24,0.0,0.0,0.0,0.05,0.11,0.71,1.36,4.03,7.02,10.23,54.9,8.6,7.67,3.37,1.31,0.54,0.11,0.0,0.0,0.0,0.0
1984,25,0.0,0.0,0.0,0.0,0.05,0.33,1.03,2.56,4.79,8.49,54.03,11.26,7.89,5.71,2.56,0.92,0.33,0.05,0.0,0.0,0.0
1984,26,0.0,0.0,0.0,0.0,0.0,0.22,0.71,2.23,5.01,6.2,50.44,11.92,9.85,7.02,4.52,1.2,0.54,0.16,0.0,0.0,0.0
1984,27,0.0,0.0,0.0,0.0,0.0,0.22,0.87,1.74,4.41,7.83,43.74,11.7,11.1,6.96,6.42,3.05,1.41,0.38,0.05,0.11,0.0
1984,28,0.0,0.0,0.0,0.0,0.11,0.33,0.27,1.8,3.65,4.95,42.11,11.81,11.7,8.81,6.47,4.62,1.69,1.09,0.49,0.11,0.0
1984,29,0.0,0.0,0.0,0.0,0.11,0.38,0.54,1.9,3.16,5.44,30.58,13.22,14.09,10.66,7.73,6.26,3.26,1.52,0.87,0.11,0.16
1984,30,0.0,0.0,0.0,0.05,0.16,0.49,1.52,3.26,5.39,8.22,19.1,13.93,15.29,10.77,8.38,7.13,3.21,1.74,1.03,0.16,0.16
1984,31,0.0,0.0,0.0,0.22,0.44,1.69,3.32,5.93,9.03,11.75,17.57,13.06,12.89,8.71,6.64,4.62,2.5,0.98,0.33,0.22,0.11
1984,32,0.0,0.0,0.05,0.38,1.41,3.26,6.64,8.92,12.13,13.6,16.32,11.75,9.63,6.64,4.3,2.77,1.31,0.54,0.27,0.05,0.0
1984,33,0.0,0.0,0.16,0.71,2.07,4.79,8.22,12.46,11.97,13.82,16.16,10.61,7.13,5.66,2.72,2.01,1.03,0.33,0.16,0.0,0.0
1984,34,0.0,0.05,0.49,1.2,3.54,7.18,10.99,13.82,14.25,14.15,11.92,8.76,5.6,3.97,2.18,1.25,0.38,0.16,0.0,0.11,0.0
