year,week,0,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100
1981,49,0.0,0.0,0.0,0.0,0.0,0.17,1.34,4.45,8.64,12.42,15.1,25.92,17.37,10.15,3.78,0.67,0.0,0.0,0.0,0.0,0.0
1981,50,0.0,0.0,0.0,0.0,0.0,0.42,0.92,4.53,9.4,15.18,14.85,22.99,17.53,10.4,3.1,0.5,0.17,0.0,0.0,0.0,0.0
1981,51,0.0,0.0,0.0,0.0,0.0,0.34,0.76,4.36,10.99,17.03,16.28,19.8,16.78,8.89,4.03,0.67,0.08,0.0,0.0,0.0,0.0
1981,52,0.0,0.0,0.0,0.0,0.0,0.34,1.17,5.79,14.68,21.9,18.79,15.1,13.76,6.88,0.92,0.5,0.17,0.0,0.0,0.0,0.0
1982,1,0.0,0.0,0.0,0.0,0.0,0.17,2.94,10.15,20.39,25.17,19.38,12.84,6.29,2.35,0.34,0.0,0.0,0.0,0.0,0.0,0.0
1982,2,0.0,0.0,0.0,0.0,0.0,0.59,4.7,15.6,26.34,25.67,16.28,7.13,2.77,0.84,0.08,0.0,0.0,0.0,0.0,0.0,0.0
1982,3,0.0,0.0,0.0,0.0,0.0,0.92,8.05,20.81,32.21,22.32,10.99,3.44,1.09,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1982,4,0.0,0.0,0.0,0.0,0.08,3.19,19.38,38.0,26.17,9.9,2.6,0.5,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1982,5,0.0,0.0,0.0,0.0,0.25,8.98,37.58,37.75,12.25,2.77,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1982,6,0.0,0.0,0.0,0.0,0.84,19.8,45.64,25.76,6.8,1.01,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1982,7,0.0,0.0,0.0,0.0,1.59,21.64,44.8,24.83,5.96,1.09,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1982,8,0.0,0.0,0.0,0.0,3.02,25.08,43.29,22.9,4.7,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1982,9,0.0,0.0,0.0,0.34,3.78,23.57,41.36,24.66,5.54,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1982,10,0.0,0.0,0.0,0.76,5.54,22.23,42.7,23.74,4.45,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1982,11,0.0,0.0,0.08,0.76,8.31,33.72,37.67,15.18,3.78,0.42,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1982,12,0.0,0.0,0.0,1.17,10.15,32.8,34.48,16.78,4.28,0.25,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1982,13,0.0,0.0,0.08,1.68,11.41,30.54,32.3,16.53,5.96,1.43,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1982,14,0.0,0.0,0.59,3.78,14.35,26.09,26.43,16.61,7.89,3.19,0.92,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1982,15,0.0,0.17,1.01,6.21,14.26,19.04,21.31,16.36,9.82,6.46,4.45,0.76,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1982,16,0.0,0.42,0.67,3.94,10.32,15.94,17.79,17.28,12.92,8.39,10.82,1.34,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1982,17,0.0,0.42,0.76,2.43,6.63,14.18,17.03,18.88,13.93,9.9,14.6,1.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1982,18,0.17,0.34,0.76,3.94,7.55,15.77,19.46,15.35,16.19,9.56,9.06,1.68,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1982,19,0.34,0.34,2.43,4.78,10.4,19.3,17.87,16.86,12.92,7.97,4.87,1.59,0.25,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1982,20,0.17,1.01,2.35,5.87,9.82,17.03,20.13,16.95,12.75,8.14,3.94,1.43,0.34,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1982,21,0.08,0.42,1.85,3.94,8.14,12.67,16.95,19.21,16.78,9.9,5.96,3.27,0.5,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1982,22,0.0,0.17,0.59,2.43,5.62,11.58,17.53,18.79,14.35,15.44,7.97,3.52,1.43,0.5,0.08,0.0,0.0,0.0,0.0,0.0,0.0
1982,23,0.0,0.0,0.08,0.25,2.35,8.81,14.6,20.13,20.13,15.35,10.07,5.79,1.59,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1982,24,0.0,0.0,0.0,0.34,1.68,6.46,14.01,21.06,19.21,18.29,10.15,5.45,2.1,1.09,0.17,0.0,0.0,0.0,0.0,0.0,0.0
1982,25,0.0,0.0,0.0,0.17,1.51,5.29,12.84,16.86,18.62,16.69,14.77,6.96,3.61,1.85,0.76,0.08,0.0,0.0,0.0,0.0,0.0
1982,26,0.0,0.0,0.0,0.17,1.85,5.79,10.82,15.69,17.45,16.86,15.1,7.72,4.87,2.27,1.17,0.08,0.17,0.0,0.0,0.0,0.0
1982,27,0.0,0.0,0.0,0.42,2.94,6.38,11.33,15.18,15.94,15.86,13.59,8.64,5.2,3.02,1.09,0.17,0.25,0.0,0.0,0.0,0.0
1982,28,0.0,0.0,0.0,0.67,2.1,6.29,11.66,14.68,16.36,15.69,12.92,10.07,5.45,2.6,1.17,0.25,0.08,0.0,0.0,0.0,0.0
1982,29,0.0,0.0,0.08,0.34,1.51,4.45,8.56,11.16,16.78,17.53,14.68,12.25,6.71,3.44,1.93,0.5,0.08,0.0,0.0,0.0,0.0
1982,30,0.0,0.0,0.08,0.59,1.43,4.45,6.54,10.32,16.11,17.2,16.78,14.09,5.79,3.94,2.1,0.5,0.0,0.08,0.0,0.0,0.0
1982,31,0.0,0.17,0.42,1.17,3.36,5.62,9.06,11.66,17.45,15.86,14.51,10.91,5.37,3.02,0.84,0.34,0.17,0.08,0.0,0.0,0.0
1982,32,0.08,0.42,0.67,2.43,5.03,6.71,9.48,14.43,16.11,15.27,12.08,10.23,3.78,2.27,0.5,0.25,0.25,0.0,0.0,0.0,0.0
1982,33,0.17,1.01,1.51,3.02,5.2,8.39,11.41,13.76,14.85,13.59,11.74,8.64,3.36,2.01,0.92,0.34,0.08,0.0,0.0,0.0,0.0
1982,34,0.59,1.26,2.6,2.94,5.45,8.81,13.51,13.0,14.77,12.08,10.49,7.21,3.61,2.18,1.17,0.25,0.08,0.0,0.0,0.0,0.0
1982,35,0.59,0.92,2.52,3.36,5.29,8.72,13.0,15.69,14.26,12.25,11.07,5.45,4.11,2.1,0.5,0.08,0.08,0.0,0.0,0.0,0.0
1982,36,0.67,1.09,1.59,4.28,6.29,11.41,16.11,14.6,15.52,12.16,7.72,4.78,2.18,1.26,0.25,0.08,0.0,0.0,0.0,0.0,0.0
1982,37,0.5,1.43,2.52,3.86,11.16,12.5,16.61,17.7,14.6,9.9,4.87,2.43,1.43,0.42,0.0,0.08,0.0,0.0,0.0,0.0,0.0
1982,38,0.59,1.09,4.03,6.29,11.41,15.1,16.53,15.77,12.75,9.4,3.78,2.27,0.67,0.25,0.08,0.0,0.0,0.0,0.0,0.0,0.0
1982,39,0.67,2.6,4.03,8.89,12.0,15.69,15.44,14.85,10.99,8.89,3.94,1.26,0.59,0.08,0.0,0.08,0.0,0.0,0.0,0.0,0.0
1982,40,1.01,2.43,5.87,11.24,12.67,15.35,17.2,13.26,10.32,6.88,2.18,0.92,0.59,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0
1982,41,1.34,4.45,8.39,12.58,14.68,19.46,16.44,11.58,6.21,3.44,1.09,0.25,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1982,42,0.5,2.27,5.62,12.08,16.61,21.06,19.46,12.25,6.63,2.52,0.84,0.08,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1982,43,0.08,0.76,4.11,8.89,17.37,24.92,21.9,13.76,6.46,1.43,0.25,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1982,44,0.0,0.42,1.93,7.8,18.88,28.61,23.49,13.51,4.11,1.01,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1982,45,0.0,0.59,1.93,9.23,20.55,30.7,21.39,10.82,4.11,0.5,0.08,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1982,46,0.0,0.17,1.85,9.56,23.24,31.21,19.63,9.82,3.27,0.92,0.17,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1982,47,0.0,0.0,0.84,5.79,21.22,32.13,21.64,12.33,3.94,1.43,0.5,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1982,48,0.0,0.0,0.0,2.6,14.35,29.19,30.37,14.18,6.29,2.1,0.67,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1982,49,0.0,0.0,0.0,1.51,10.49,26.93,32.38,17.53,7.55,2.52,0.92,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1982,50,0.0,0.0,0.08,2.1,9.23,30.37,29.45,18.29,6.88,2.6,0.92,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1982,51,0.0,0.0,0.0,0.84,4.7,18.62,31.12,24.08,12.92,6.04,0.92,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1982,52,0.0,0.0,0.0,0.25,3.27,12.33,28.52,28.52,15.86,8.05,2.43,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983,1,0.0,0.0,0.0,0.17,3.1,12.16,27.43,28.86,16.19,8.56,2.85,0.59,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983,2,0.0,0.0,0.08,0.5,4.19,13.42,27.6,26.43,16.69,7.47,2.77,0.59,0.08,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983,3,0.0,0.0,0.0,0.59,3.78,13.0,28.78,25.67,15.52,8.22,3.44,0.67,0.17,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983,4,0.0,0.0,0.0,0.17,2.68,16.86,28.61,26.51,14.77,6.8,2.68,0.5,0.34,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983,5,0.0,0.0,0.0,0.25,2.35,16.11,33.05,27.27,14.18,4.7,1.51,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983,6,0.0,0.0,0.0,0.34,4.87,24.58,36.74,21.81,8.47,2.35,0.59,0.17,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983,7,0.0,0.0,0.0,0.84,11.33,32.05,32.13,14.85,6.21,1.76,0.67,0.08,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983,8,0.0,0.0,0.08,1.17,13.84,32.13,27.77,15.6,6.38,1.93,0.76,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983,9,0.0,0.0,0.08,0.25,7.97,28.27,26.26,19.13,10.91,4.95,1.85,0.25,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983,10,0.0,0.0,0.0,0.08,3.44,21.64,28.94,19.55,13.76,8.22,3.19,1.01,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983,11,0.0,0.0,0.0,0.0,1.76,15.18,30.96,21.56,14.6,7.63,5.87,2.35,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983,12,0.0,0.0,0.0,0.0,0.25,5.29,21.64,26.76,20.22,13.0,6.21,4.19,2.1,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983,13,0.0,0.0,0.0,0.0,0.17,2.1,11.07,20.89,23.99,18.79,11.41,6.29,3.44,1.68,0.17,0.0,0.0,0.0,0.0,0.0,0.0
1983,14,0.0,0.0,0.0,0.0,0.08,2.35,9.06,14.85,20.22,18.79,15.18,9.48,6.12,3.36,0.34,0.17,0.0,0.0,0.0,0.0,0.0
1983,15,0.0,0.0,0.0,0.0,0.25,2.43,8.31,13.76,18.46,18.04,16.36,11.49,6.21,3.52,0.92,0.17,0.08,0.0,0.0,0.0,0.0
1983,16,0.0,0.0,0.0,0.08,0.34,1.76,5.12,10.4,13.93,18.88,17.37,14.6,9.4,4.95,2.27,0.84,0.08,0.0,0.0,0.0,0.0
1983,17,0.0,0.0,0.08,0.08,0.17,1.93,4.03,6.54,13.51,14.85,14.51,16.78,12.84,7.8,4.03,1.68,0.92,0.25,0.0,0.0,0.0
1983,18,0.0,0.0,0.0,0.17,0.34,0.84,3.19,6.12,8.64,12.92,14.6,16.36,14.93,9.82,7.21,2.43,1.26,0.59,0.59,0.0,0.0
1983,19,0.0,0.0,0.08,0.0,0.17,0.84,2.35,5.12,7.89,10.07,12.67,17.95,14.35,13.67,7.97,3.78,1.85,0.59,0.42,0.25,0.0
1983,20,0.0,0.08,0.0,0.08,0.42,1.76,2.94,5.29,8.14,12.58,14.35,15.69,16.53,10.23,7.8,2.27,1.34,0.08,0.34,0.08,0.0
1983,21,0.0,0.0,0.17,0.17,0.42,1.51,2.68,5.45,6.8,10.15,12.58,15.27,17.7,13.34,7.8,3.78,1.59,0.34,0.17,0.08,0.0
1983,22,0.0,0.0,0.08,0.34,0.34,1.34,3.02,4.53,7.8,9.48,13.59,15.86,15.02,13.51,8.14,4.7,1.59,0.59,0.08,0.0,0.0
1983,23,0.0,0.0,0.08,0.08,0.76,1.01,3.02,4.78,8.89,10.4,14.26,16.86,14.85,11.24,8.72,3.36,1.17,0.5,0.0,0.0,0.0
1983,24,0.0,0.0,0.08,0.08,0.67,1.17,2.94,5.37,9.23,10.74,14.77,16.95,13.67,12.08,7.38,3.1,1.26,0.5,0.0,0.0,0.0
1983,25,0.0,0.0,0.08,0.17,0.92,2.6,4.87,8.81,10.32,14.6,16.11,13.34,13.93,7.3,4.28,1.93,0.67,0.08,0.0,0.0,0.0
1983,26,0.0,0.0,0.08,0.34,2.18,4.45,9.06,12.67,14.43,14.35,15.69,11.74,8.39,3.86,1.68,0.92,0.17,0.0,0.0,0.0,0.0
1983,27,0.0,0.0,0.0,0.59,1.51,6.96,10.23,14.51,15.77,14.09,14.77,10.07,6.96,2.43,1.26,0.67,0.17,0.0,0.0,0.0,0.0
1983,28,0.0,0.0,0.0,0.34,2.01,4.28,12.5,14.09,16.61,14.09,17.53,9.98,4.28,2.35,1.09,0.42,0.34,0.08,0.0,0.0,0.0
1983,29,0.0,0.0,0.0,0.08,1.17,2.18,6.46,11.07,14.85,15.35,27.35,9.23,6.96,2.27,1.43,1.01,0.42,0.17,0.0,0.0,0.0
1983,30,0.0,0.0,0.0,0.0,0.42,1.93,3.94,8.64,12.42,14.85,28.61,11.58,8.81,5.12,1.68,1.01,0.92,0.08,0.0,0.0,0.0
1983,31,0.0,0.0,0.0,0.0,0.5,1.51,3.61,8.31,9.82,13.84,20.89,13.51,11.07,7.55,6.12,1.76,0.92,0.5,0.08,0.0,0.0
1983,32,0.0,0.0,0.0,0.17,0.59,2.52,4.45,7.3,10.23,13.42,16.36,14.6,10.57,8.05,6.29,3.36,1.26,0.34,0.5,0.0,0.0
1983,33,0.0,0.0,0.25,0.84,1.51,3.19,5.29,9.06,12.0,13.26,13.59,13.0,10.74,6.96,5.12,2.85,1.09,0.76,0.5,0.0,0.0
1983,34,0.0,0.34,0.25,1.26,2.35,2.94,6.38,8.64,11.41,11.83,14.01,11.49,10.91,7.13,5.2,2.43,1.85,1.26,0.17,0.17,0.0
1983,35,0.0,0.34,0.59,1.85,1.59,4.53,6.96,8.72,11.41,13.26,12.0,12.58,10.15,6.46,3.94,3.27,2.01,0.25,0.08,0.0,0.0
1983,36,0.17,0.17,0.5,1.17,1.76,4.28,7.21,10.65,11.33,14.26,15.1,11.24,9.14,5.29,4.61,2.35,0.76,0.0,0.0,0.0,0.0
1983,37,0.08,0.17,0.25,1.09,1.93,4.19,7.13,11.74,14.6,16.28,15.35,10.74,7.47,4.45,2.94,1.17,0.34,0.08,0.0,0.0,0.0
1983,38,0.08,0.0,0.42,1.26,3.02,5.62,9.56,15.35,16.28,15.86,13.26,8.47,5.37,2.94,1.93,0.34,0.25,0.0,0.0,0.0,0.0
1983,39,0.08,0.0,0.5,1.59,3.44,7.3,13.0,15.6,16.28,16.02,11.58,6.46,4.28,2.35,1.26,0.17,0.08,0.0,0.0,0.0,0.0
1983,40,0.08,0.08,0.59,2.43,3.78,8.81,13.26,18.37,18.79,11.58,10.49,6.63,2.52,1.59,0.84,0.08,0.08,0.0,0.0,0.0,0.0
1983,41,0.08,0.08,1.09,3.1,5.2,13.84,17.7,19.46,15.44,12.33,6.38,2.77,0.92,1.01,0.25,0.34,0.0,0.0,0.0,0.0,0.0
1983,42,0.0,0.25,0.67,2.43,6.04,17.45,22.23,21.22,15.77,6.8,4.28,1.43,0.76,0.34,0.25,0.08,0.0,0.0,0.0,0.0,0.0
1983,43,0.0,0.17,0.84,3.19,13.34,22.4,25.92,19.63,7.55,3.86,1.76,1.01,0.17,0.08,0.08,0.0,0.0,0.0,0.0,0.0,0.0
1983,44,0.0,0.08,0.59,3.94,16.44,25.25,25.5,15.77,5.96,2.85,2.35,0.67,0.5,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0
1983,45,0.0,0.08,0.67,4.45,15.52,24.5,24.58,16.78,7.72,3.02,1.68,0.84,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983,46,0.0,0.0,0.17,1.68,9.48,26.43,30.96,20.81,7.3,2.1,0.76,0.17,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983,47,0.0,0.0,0.0,0.84,4.95,22.4,37.67,22.15,9.48,2.01,0.25,0.17,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983,48,0.0,0.0,0.0,0.5,4.7,25.25,38.67,21.14,8.31,1.26,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983,49,0.0,0.0,0.0,0.67,6.29,30.54,36.83,20.55,4.45,0.59,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983,50,0.0,0.0,0.0,2.6,14.35,34.06,34.4,12.33,1.93,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983,51,0.0,0.0,0.84,5.96,19.38,35.49,27.43,9.31,1.26,0.25,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983,52,0.0,0.0,0.76,4.19,17.53,33.89,28.86,11.49,2.6,0.59,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984,1,0.0,0.0,0.17,1.34,9.23,26.51,31.88,20.47,7.97,2.18,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984,2,0.0,0.0,0.0,0.25,2.68,13.67,29.53,30.79,15.27,5.7,1.93,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984,3,0.0,0.0,0.0,0.0,0.5,6.04,19.63,31.04,25.92,11.74,3.78,0.92,0.34,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984,4,0.0,0.0,0.0,0.08,0.25,5.7,21.31,26.93,24.92,13.17,5.45,1.26,0.76,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984,5,0.0,0.0,0.0,0.0,0.25,4.03,17.7,26.26,24.58,15.1,7.8,2.94,1.26,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984,6,0.0,0.0,0.0,0.0,0.08,2.6,15.27,20.05,22.48,19.21,11.16,7.38,1.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984,7,0.0,0.0,0.0,0.0,0.0,2.1,11.83,17.37,17.95,17.62,16.69,13.09,3.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984,8,0.0,0.0,0.0,0.0,0.0,1.01,9.31,16.44,16.11,14.43,17.03,21.81,3.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984,9,0.0,0.0,0.0,0.0,0.0,0.92,4.28,13.26,16.11,12.5,17.62,29.19,6.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984,10,0.0,0.0,0.0,0.0,0.0,0.34,2.01,7.97,15.94,15.44,17.87,32.47,7.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984,11,0.0,0.0,0.0,0.0,0.0,0.17,2.1,8.64,15.18,18.96,20.39,25.42,9.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984,12,0.0,0.0,0.0,0.0,0.0,0.42,4.61,15.94,20.55,19.88,18.79,14.18,5.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984,13,0.0,0.0,0.0,0.0,0.08,2.1,13.0,20.89,22.4,19.55,11.66,8.64,1.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984,14,0.0,0.0,0.0,0.08,1.26,5.2,14.6,23.24,21.56,16.19,10.91,5.87,1.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984,15,0.0,0.0,0.08,0.17,2.43,6.63,15.77,21.73,20.89,14.26,11.66,4.95,1.26,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984,16,0.0,0.0,0.17,0.5,3.44,10.15,22.32,20.13,18.29,12.42,8.14,4.03,0.34,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984,17,0.0,0.0,0.5,1.59,6.46,15.02,22.32,20.81,14.35,9.9,6.54,2.27,0.17,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984,18,0.0,0.08,0.34,2.43,5.37,14.51,20.13,21.48,16.78,10.15,5.96,2.27,0.42,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984,19,0.0,0.0,0.25,1.17,3.52,9.56,16.78,18.71,19.8,15.44,10.23,3.19,1.09,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984,20,0.0,0.0,0.08,0.25,1.09,5.12,8.64,14.77,20.22,18.71,18.04,9.56,2.35,1.01,0.17,0.0,0.0,0.0,0.0,0.0,0.0
1984,21,0.0,0.0,0.0,0.0,0.42,2.43,4.95,11.33,14.01,20.39,20.72,13.34,8.22,2.68,1.17,0.34,0.0,0.0,0.0,0.0,0.0
1984,22,0.0,0.0,0.0,0.0,0.0,0.92,1.85,7.05,11.83,13.0,19.46,16.28,13.84,8.72,4.11,2.01,0.84,0.08,0.0,0.0,0.0
1984,23,0.0,0.0,0.0,0.0,0.0,0.25,0.67,2.85,5.7,9.14,21.48,14.77,13.34,13.67,9.4,4.87,2.68,0.92,0.17,0.08,0.0
1984,24,0.0,0.0,0.0,0.0,0.0,0.08,0.34,1.68,3.27,5.54,17.2,13.26,15.27,14.09,12.42,8.39,4.78,2.27,1.17,0.08,0.17
1984,25,0.0,0.0,0.0,0.0,0.0,0.08,0.76,1.17,3.02,5.03,17.2,11.58,15.18,14.6,12.84,10.15,4.87,2.35,0.67,0.34,0.17
1984,26,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.59,2.43,4.19,17.95,12.08,13.84,16.36,12.92,8.98,5.7,2.94,1.01,0.17,0.17
1984,27,0.0,0.0,0.0,0.0,0.0,0.08,0.34,0.92,1.85,3.61,16.86,11.66,13.09,14.93,13.42,11.24,6.54,3.69,1.26,0.42,0.08
1984,28,0.0,0.0,0.0,0.0,0.0,0.0,0.34,1.09,2.18,3.1,13.26,9.98,13.93,12.5,11.83,11.74,10.07,5.37,3.19,0.92,0.5
1984,29,0.0,0.0,0.0,0.0,0.0,0.0,0.17,1.26,2.68,4.19,8.89,10.23,11.41,12.67,12.5,11.24,9.4,8.22,4.28,1.93,0.92
1984,30,0.0,0.0,0.0,0.0,0.0,0.0,0.42,1.09,2.35,4.53,8.56,9.82,13.09,13.26,13.67,11.16,9.56,6.8,3.1,1.93,0.67
1984,31,0.0,0.0,0.0,0.0,0.08,0.08,0.92,1.76,3.1,5.29,9.06,11.41,13.17,13.67,13.26,10.91,7.05,4.95,3.69,1.26,0.34
1984,32,0.0,0.0,0.0,0.17,0.17,0.42,1.76,1.68,4.95,6.12,8.89,11.91,15.18,13.09,11.16,10.82,6.04,3.02,2.68,1.51,0.42
1984,33,0.0,0.0,0.08,0.08,0.17,0.67,1.34,1.93,4.87,6.21,10.57,12.75,15.18,14.51,11.91,7.13,6.46,3.02,2.01,0.5,0.59
1984,34,0.0,0.08,0.0,0.08,0.17,0.84,1.34,2.77,5.79,7.21,11.41,14.43,13.34,13.67,12.67,7.21,4.78,2.6,0.92,0.5,0.17
