year,week,SMN,SMT,VCI,TCI,VHI
1992,32,0.38,299.1,32.82,23.0,27.91
1992,33,0.367,298.87,30.78,14.36,22.57
1992,34,0.346,297.57,25.88,10.36,18.12
1992,35,0.322,295.53,21.58,16.31,18.95
1992,36,0.297,293.22,19.04,26.61,22.83
1992,37,0.272,290.48,17.48,40.83,29.16
1992,38,0.252,287.95,17.25,52.85,35.05
1992,39,0.231,285.12,16.25,66.87,41.56
1992,40,0.217,282.2,19.37,78.84,49.11
1992,41,0.2,279.81,21.34,82.48,51.91
1992,42,0.175,277.7,20.0,80.11,50.05
1992,43,0.145,275.7,17.27,69.98,43.62
1992,44,0.118,273.45,16.03,59.22,37.62
1992,45,0.101,271.14,18.23,52.75,35.49
1992,46,0.088,268.7,19.7,47.96,33.83
1992,47,0.074,266.09,17.66,47.63,32.64
1992,48,0.064,264.54,17.59,45.72,31.66
1992,49,0.058,262.73,17.76,46.94,32.35
1992,50,0.055,261.66,19.39,46.51,32.95
1992,51,0.057,261.49,25.93,43.29,34.61
1992,52,0.06,261.36,33.91,40.75,37.33
1993,1,0.061,261.05,41.23,37.31,39.27
1993,2,0.063,261.08,43.09,37.4,40.25
1993,3,0.067,261.92,45.21,36.27,40.74
1993,4,0.07,263.31,49.33,33.97,41.65
1993,5,0.074,264.34,53.5,34.9,44.2
1993,6,0.074,263.97,49.36,42.51,45.93
1993,7,0.07,263.84,40.96,50.26,45.61
1993,8,0.068,264.51,33.76,55.19,44.47
1993,9,0.069,265.39,30.21,58.23,44.22
1993,10,0.07,266.21,26.13,61.87,44.0
1993,11,0.072,267.76,22.95,61.75,42.35
1993,12,0.085,270.64,24.17,59.61,41.89
1993,13,0.1,273.28,24.39,61.05,42.72
1993,14,0.119,275.69,24.65,65.32,44.99
1993,15,0.143,278.74,23.74,70.39,47.07
1993,16,0.184,282.77,29.7,67.41,48.56
1993,17,0.239,286.85,41.19,59.0,50.09
1993,18,0.291,289.67,49.04,52.55,50.8
1993,19,0.335,290.74,52.28,57.94,55.11
1993,20,0.37,291.7,52.44,61.32,56.88
1993,21,0.398,292.58,52.18,61.53,56.85
1993,22,0.419,292.87,51.44,62.51,56.98
1993,23,0.429,292.88,46.72,66.94,56.83
1993,24,0.432,292.63,42.43,74.31,58.37
1993,25,0.439,292.74,44.29,78.4,61.35
1993,26,0.439,292.85,44.19,79.52,61.86
1993,27,0.436,292.87,43.45,80.97,62.21
1993,28,0.429,292.83,42.51,83.37,62.94
1993,29,0.43,293.24,48.17,82.57,65.37
1993,30,0.434,293.92,55.95,78.37,67.16
1993,31,0.432,293.9,59.43,77.97,68.7
1993,32,0.425,293.1,59.72,82.7,71.21
1993,33,0.416,292.17,59.31,85.09,72.2
1993,34,0.402,291.04,56.92,85.8,71.36
1993,35,0.386,290.05,55.65,82.41,69.03
1993,36,0.367,288.63,55.09,80.37,67.73
1993,37,0.345,287.5,55.33,76.01,65.67
1993,38,0.318,286.56,53.1,70.31,61.7
1993,39,0.288,285.35,47.79,64.5,56.15
1993,40,0.255,283.57,41.04,61.92,51.48
1993,41,0.222,281.45,34.66,61.9,48.28
1993,42,0.192,279.16,31.16,62.96,47.06
1993,43,0.163,276.72,29.34,59.99,44.66
1993,44,0.138,273.87,29.97,56.3,43.14
1993,45,0.118,271.1,31.01,53.74,42.37
1993,46,0.108,268.75,33.63,48.06,40.84
1993,47,0.102,267.22,35.93,41.9,38.91
1993,48,0.099,266.46,38.72,37.18,37.95
1993,49,0.096,265.83,40.97,34.35,37.66
1993,50,0.094,265.7,44.2,30.29,37.24
1993,51,0.091,265.79,46.66,25.61,36.14
1993,52,0.09,265.58,50.31,23.26,36.79
1994,1,0.092,264.68,59.82,21.53,40.67
1994,2,0.074,263.74,54.95,24.97,39.96
1994,3,0.073,263.35,52.39,29.13,40.76
1994,4,0.074,262.74,52.88,35.98,44.43
1994,5,0.074,261.77,53.24,45.21,49.23
1994,6,0.073,261.15,49.21,53.71,51.46
1994,7,0.072,260.94,42.5,61.88,52.19
1994,8,0.073,261.75,37.06,66.41,51.73
1994,9,0.076,263.12,34.43,67.52,50.98
1994,10,0.083,265.73,33.79,63.58,48.69
1994,11,0.091,269.0,33.0,56.42,44.71
1994,12,0.105,272.5,34.14,51.64,42.89
1994,13,0.127,276.31,37.82,46.71,42.27
1994,14,0.149,279.43,39.88,45.18,42.53
1994,15,0.173,282.51,39.54,45.37,42.46
1994,16,0.204,285.6,40.12,44.44,42.28
1994,17,0.243,287.91,43.22,48.94,46.08
1994,18,0.287,289.17,47.35,57.85,52.6
1994,19,0.334,290.1,52.24,64.84,58.54
1994,20,0.374,290.66,55.54,72.39,63.97
1994,21,0.411,291.2,60.21,75.72,67.97
1994,22,0.442,291.28,65.84,78.29,72.06
1994,23,0.468,291.51,71.94,80.53,76.23
1994,24,0.488,292.05,77.59,80.39,78.99
1994,25,0.502,292.84,83.63,77.68,80.65
1994,26,0.511,293.77,88.43,70.03,79.23
1994,27,0.513,294.33,90.03,66.43,78.23
1994,28,0.507,294.87,90.03,64.04,77.03
1994,29,0.497,295.5,88.17,61.44,74.8
1994,30,0.479,295.66,82.71,62.23,72.47
1994,31,0.456,295.42,73.6,63.58,68.59
1994,32,0.43,294.94,63.13,64.61,63.87
1994,33,0.415,294.32,58.51,62.72,60.61
1994,34,0.407,293.85,59.78,53.86,56.82
1994,35,0.408,293.69,67.22,39.21,53.21
1994,36,0.411,293.46,76.96,25.64,51.3
1995,7,0.082,268.83,47.9,27.61,37.75
1995,8,0.099,272.43,53.71,18.83,36.27
1995,9,0.114,275.23,57.68,12.68,35.18
1995,10,0.128,277.72,59.73,9.69,34.71
1995,11,0.141,279.57,59.39,8.14,33.76
1995,12,0.153,281.03,58.68,12.33,35.51
1995,13,0.166,282.3,57.75,16.85,37.3
1995,14,0.183,283.99,57.24,19.44,38.34
1995,15,0.201,285.84,54.06,22.75,38.41
1995,16,0.225,287.68,50.63,28.29,39.46
1995,17,0.256,288.94,49.26,39.92,44.59
1995,18,0.297,290.32,51.97,46.59,49.28
1995,19,0.345,291.8,57.07,47.25,52.16
1995,20,0.391,292.97,63.87,48.07,55.97
1995,21,0.429,294.28,70.52,43.46,56.99
1995,22,0.463,295.57,78.68,34.47,56.57
1995,23,0.485,296.12,83.33,32.86,58.09
1995,24,0.499,296.25,85.99,35.22,60.61
1995,25,0.505,296.17,87.09,40.11,63.6
1995,26,0.507,296.28,88.11,42.07,65.09
1995,27,0.504,296.54,87.15,43.0,65.08
1995,28,0.497,296.86,86.11,43.76,64.94
1995,29,0.485,296.89,82.71,47.69,65.2
1995,30,0.471,296.75,78.7,51.84,65.27
1995,31,0.459,296.39,75.15,54.27,64.71
1995,32,0.448,296.01,73.5,53.91,63.71
1995,33,0.439,295.56,72.66,49.33,60.99
1995,34,0.431,295.08,72.92,39.23,56.07
1995,35,0.419,294.34,73.48,30.84,52.16
1995,36,0.408,293.19,76.26,27.11,51.68
1995,37,0.386,291.55,77.05,28.34,52.69
1995,38,0.367,289.77,79.05,30.37,54.71
1995,39,0.349,288.27,81.59,26.13,53.86
1995,40,0.327,286.61,82.99,21.81,52.4
1995,41,0.305,284.88,85.55,16.66,51.1
1995,42,0.279,282.58,85.94,21.03,53.48
1995,43,0.249,279.87,84.11,27.12,55.62
1995,44,0.214,276.65,79.5,31.78,55.64
1995,45,0.175,274.03,69.92,32.19,51.05
1995,46,0.142,271.84,59.63,28.91,44.27
1995,47,0.12,270.02,54.35,26.8,40.57
1995,48,0.101,268.52,47.29,27.37,37.33
1995,49,0.089,266.78,42.87,30.03,36.45
1995,50,0.074,265.12,35.9,32.45,34.17
1995,51,0.067,264.01,32.75,32.87,32.81
1995,52,0.06,262.68,29.67,35.17,32.42
1996,1,0.053,261.29,27.08,35.95,31.52
1996,2,0.049,260.38,22.36,39.8,31.08
1996,3,0.043,259.39,16.26,46.8,31.53
1996,4,0.037,258.25,11.78,55.31,33.55
1996,5,0.031,257.55,7.89,62.69,35.29
1996,6,0.028,257.51,5.95,68.54,37.25
1996,7,0.027,258.06,4.94,74.09,39.51
1996,8,0.027,259.41,3.98,76.8,40.39
1996,9,0.029,261.35,3.84,74.85,39.35
1996,10,0.035,263.98,5.57,70.37,37.97
1996,11,0.046,267.18,8.25,63.57,35.91
1996,12,0.064,270.94,12.57,57.93,35.25
1996,13,0.09,274.8,19.17,53.78,36.48
1996,14,0.126,278.79,28.37,48.32,38.34
1996,15,0.166,282.95,35.75,41.84,38.79
1996,16,0.21,286.81,43.16,34.06,38.61
1996,17,0.259,289.9,50.54,29.41,39.97
1996,18,0.308,292.69,57.02,21.32,39.17
1996,19,0.357,294.52,63.28,17.7,40.49
1996,20,0.4,296.0,68.88,15.08,41.98
1996,21,0.435,297.21,73.35,12.33,42.84
1996,22,0.453,297.62,72.17,13.32,42.74
1996,23,0.465,297.72,69.53,16.19,42.86
1996,24,0.474,297.89,68.52,17.63,43.07
1996,25,0.476,297.76,67.07,22.45,44.76
1996,26,0.473,297.41,64.56,30.03,47.3
1996,27,0.464,296.88,59.83,39.92,49.88
1996,28,0.454,296.4,57.76,48.7,53.23
1996,29,0.444,296.2,56.52,54.7,55.61
1996,30,0.424,295.69,49.71,62.09,55.9
1996,31,0.412,295.35,46.86,64.32,55.59
1996,32,0.405,295.25,47.4,61.61,54.5
1996,33,0.397,294.95,47.79,56.0,51.89
1996,34,0.385,294.35,47.01,47.87,47.44
1996,35,0.365,293.05,43.99,46.81,45.4
1996,36,0.349,291.11,44.87,51.91,48.39
1996,37,0.337,289.19,50.85,56.48,53.66
1996,38,0.323,287.79,55.01,55.28,55.14
1996,39,0.306,286.21,56.98,53.3,55.14
1996,40,0.283,284.53,57.04,49.37,53.21
1996,41,0.257,282.8,55.95,44.56,50.26
1996,42,0.22,280.52,48.63,46.83,47.73
1996,43,0.181,277.29,40.67,54.18,47.43
1996,44,0.153,273.79,38.74,56.89,47.82
1996,45,0.125,269.29,34.64,66.64,50.64
1996,46,0.093,263.4,23.31,79.46,51.38
1996,47,0.069,258.65,13.91,85.65,49.78
1996,48,0.054,256.13,8.17,83.87,46.02
1996,49,0.046,255.21,6.41,78.79,42.6
1996,50,0.044,255.38,7.78,72.91,40.34
1996,51,0.045,256.48,12.11,64.83,38.47
1996,52,0.047,257.51,15.9,57.79,36.84
1997,1,0.052,258.58,25.59,49.31,37.45
1997,2,0.058,260.25,33.8,41.85,37.82
1997,3,0.065,262.2,39.85,35.33,37.59
1997,4,0.073,264.29,48.0,29.75,38.87
1997,5,0.083,265.91,58.55,28.18,43.37
1997,6,0.097,267.38,67.44,28.33,47.89
1997,7,0.11,269.64,70.13,25.26,47.69
1997,8,0.12,271.9,68.42,21.83,45.12
1997,9,0.129,274.05,66.78,18.44,42.61
1997,10,0.139,276.13,65.44,17.36,41.4
1997,11,0.151,278.52,64.23,13.25,38.74
1997,12,0.16,280.67,61.52,14.25,37.88
1997,13,0.173,282.38,60.35,16.7,38.53
1997,14,0.186,283.67,58.06,21.78,39.92
1997,15,0.202,285.42,54.05,26.35,40.2
1997,16,0.227,287.64,51.28,29.28,40.28
1997,17,0.256,289.54,49.06,34.55,41.81
1997,18,0.282,290.81,44.51,41.68,43.09
1997,19,0.312,291.92,39.92,46.03,42.97
1997,20,0.344,293.03,37.79,47.54,42.67
1997,21,0.371,293.08,35.74,56.42,46.08
1997,22,0.395,292.72,35.37,64.15,49.76
1997,23,0.416,292.92,37.72,66.59,52.15
1997,24,0.436,293.37,43.96,66.74,55.35
1997,25,0.446,293.47,47.92,70.91,59.41
1997,26,0.449,293.28,49.51,75.4,62.45
1997,27,0.437,292.65,43.52,83.71,63.61
1997,28,0.428,292.37,41.44,88.63,65.04
1997,29,0.426,292.52,45.48,90.01,67.75
1997,30,0.426,292.81,51.03,88.9,69.97
1997,31,0.424,293.06,54.38,86.01,70.19
1997,32,0.422,293.06,56.96,83.48,70.22
1997,33,0.417,292.75,59.22,79.56,69.39
1997,34,0.409,292.21,60.11,73.23,66.67
1997,35,0.398,291.33,61.89,67.96,64.93
1997,36,0.385,290.28,63.67,62.02,62.84
1997,37,0.366,288.98,66.16,59.35,62.75
1997,38,0.343,287.34,65.61,60.91,63.26
1997,39,0.314,285.14,61.53,67.25,64.39
1997,40,0.28,282.5,55.57,75.96,65.76
1997,41,0.252,280.32,53.24,76.68,64.96
1997,42,0.226,278.15,52.1,74.9,63.5
1997,43,0.196,275.23,50.04,75.11,62.57
1997,44,0.164,272.04,45.77,72.47,59.12
1997,45,0.128,268.29,36.85,74.33,55.59
1997,46,0.096,264.44,25.33,74.35,49.84
1997,47,0.073,261.18,17.13,73.57,45.35
1997,48,0.06,257.79,13.35,76.92,45.14
1997,49,0.052,255.29,11.78,78.49,45.13
1997,50,0.047,253.82,10.39,79.08,44.73
1997,51,0.045,253.2,12.42,78.28,45.35
1997,52,0.046,253.36,16.96,75.23,46.09
1998,1,0.051,254.29,27.28,68.52,47.9
1998,2,0.059,256.66,36.31,58.41,47.36
1998,3,0.064,259.18,41.47,49.33,45.4
1998,4,0.071,261.07,48.62,44.28,46.45
1998,5,0.078,263.06,55.49,40.5,48.0
1998,6,0.085,264.83,58.24,39.14,48.69
1998,7,0.088,266.05,53.54,41.15,47.34
1998,8,0.088,267.28,46.67,43.39,45.03
1998,9,0.087,268.02,40.66,46.82,43.74
1998,10,0.085,268.8,34.0,50.3,42.15
1998,11,0.084,269.65,28.41,52.76,40.59
1998,12,0.089,271.05,25.7,57.06,41.38
1998,13,0.106,273.96,27.26,57.17,42.21
1998,14,0.13,277.76,30.33,53.88,42.1
1998,15,0.17,281.99,37.75,48.58,43.16
1998,16,0.227,285.9,51.67,41.59,46.63
1998,17,0.275,288.92,58.92,38.82,48.87
1998,18,0.314,291.18,60.49,36.83,48.66
1998,19,0.351,292.81,60.69,36.07,48.38
1998,20,0.389,293.9,63.13,37.94,50.53
1998,21,0.423,294.85,66.78,37.45,52.11
1998,22,0.448,295.6,69.13,34.32,51.73
1998,23,0.464,295.89,69.04,35.56,52.3
1998,24,0.473,295.9,68.09,39.5,53.79
1998,25,0.478,295.5,68.95,48.46,58.7
1998,26,0.478,295.13,69.08,55.63,62.35
1998,27,0.475,294.83,68.51,61.64,65.08
1998,28,0.477,295.11,73.44,61.89,67.67
1998,29,0.481,295.61,80.41,60.49,70.45
1998,30,0.479,295.78,83.49,61.2,72.34
1998,31,0.466,295.14,79.56,66.37,72.96
1998,32,0.447,294.04,73.12,73.78,73.45
1998,33,0.431,292.93,68.0,77.66,72.83
1998,34,0.421,292.04,67.36,75.25,71.31
1998,35,0.413,291.44,69.89,66.66,68.27
1998,36,0.402,290.4,73.07,60.5,66.78
1998,37,0.392,289.23,79.66,56.09,67.88
1998,38,0.377,287.89,84.0,54.1,69.05
1998,39,0.356,285.84,84.8,58.38,71.59
1998,40,0.329,283.49,83.81,63.38,73.59
1998,41,0.292,281.0,77.45,68.48,72.97
1998,42,0.251,278.26,68.58,74.15,71.36
1998,43,0.213,275.21,61.0,75.43,68.21
1998,44,0.173,271.49,52.71,77.04,64.87
1998,45,0.135,267.48,42.35,80.0,61.17
1998,46,0.105,263.46,32.66,80.44,56.55
1998,47,0.087,260.1,28.69,79.48,54.09
1998,48,0.073,258.0,24.59,75.77,50.18
1998,49,0.063,256.16,21.24,74.35,47.8
1998,50,0.058,254.82,21.42,74.33,47.87
1998,51,0.054,254.48,21.84,72.25,47.04
1998,52,0.05,254.66,20.9,68.82,44.86
1999,1,0.047,254.7,21.54,65.1,43.32
1999,2,0.047,254.17,22.28,67.76,45.02
1999,3,0.049,253.32,24.6,73.71,49.15
1999,4,0.052,252.23,29.04,79.81,54.43
1999,5,0.055,252.12,34.01,82.94,58.47
1999,6,0.059,253.31,36.32,83.65,59.98
1999,7,0.066,256.21,37.16,80.93,59.04
1999,8,0.075,259.95,38.23,74.4,56.31
1999,9,0.087,264.59,41.15,61.1,51.13
1999,10,0.108,269.39,47.59,47.3,47.44
1999,11,0.134,273.34,55.55,36.59,46.07
1999,12,0.162,277.21,62.63,30.04,46.34
1999,13,0.189,280.68,68.93,24.87,46.9
1999,14,0.221,283.45,76.02,21.91,48.97
1999,15,0.255,285.69,81.84,23.09,52.47
1999,16,0.292,287.7,84.48,27.54,56.01
1999,17,0.329,289.11,85.17,37.98,61.57
1999,18,0.366,290.11,85.38,48.58,66.98
1999,19,0.4,291.33,85.61,52.13,68.87
1999,20,0.433,292.64,86.75,51.78,69.27
1999,21,0.46,294.43,88.14,42.11,65.13
1999,22,0.477,295.99,87.13,30.39,58.76
1999,23,0.488,297.08,84.55,23.12,53.83
1999,24,0.493,297.74,81.17,19.35,50.26
1999,25,0.491,298.09,77.39,18.79,48.09
1999,26,0.484,298.18,72.29,21.54,46.91
1999,27,0.473,297.84,66.27,29.68,47.97
1999,28,0.46,297.38,61.95,38.77,50.36
1999,29,0.443,296.77,56.26,49.16,52.71
1999,30,0.429,296.17,53.06,57.53,55.3
1999,31,0.418,295.28,50.61,65.01,57.81
1999,32,0.414,294.4,52.81,70.08,61.45
1999,33,0.417,293.86,59.91,67.75,63.83
1999,34,0.42,293.5,67.07,58.12,62.6
1999,35,0.411,292.6,69.06,52.53,60.8
1999,36,0.401,291.79,72.38,43.95,58.16
1999,37,0.384,291.1,75.66,33.64,54.65
1999,38,0.356,289.87,72.69,28.92,50.81
1999,39,0.319,287.77,64.41,32.89,48.65
1999,40,0.28,284.74,54.94,46.64,50.79
1999,41,0.24,281.19,45.09,65.64,55.37
1999,42,0.203,278.19,37.58,74.81,56.19
1999,43,0.17,275.35,32.77,73.88,53.32
1999,44,0.14,272.97,30.03,64.21,47.12
1999,45,0.115,270.48,27.55,58.14,42.84
1999,46,0.094,268.65,23.62,48.3,35.96
1999,47,0.078,267.3,20.59,41.07,30.83
1999,48,0.066,266.22,18.43,37.69,28.06
1999,49,0.063,265.61,20.92,34.5,27.71
1999,50,0.06,265.15,22.66,31.83,27.25
1999,51,0.053,264.41,19.85,30.72,25.29
1999,52,0.048,263.79,18.82,30.1,24.46
2000,1,0.044,262.34,18.62,31.06,24.84
2000,2,0.04,261.43,14.43,34.73,24.58
2000,3,0.037,260.59,11.6,41.34,26.47
2000,4,0.037,260.27,12.79,46.45,29.62
2000,5,0.037,260.4,14.78,50.68,32.73
2000,6,0.039,260.88,16.61,54.7,35.66
2000,7,0.041,262.28,16.28,56.62,36.45
2000,8,0.045,264.19,16.97,56.54,36.75
2000,9,0.054,266.2,20.35,54.96,37.66
2000,10,0.068,268.38,24.76,52.98,38.87
2000,11,0.083,270.73,28.45,49.53,38.99
2000,12,0.1,273.85,31.35,46.24,38.8
2000,13,0.124,277.55,36.44,41.0,38.72
2000,14,0.157,281.11,43.78,35.85,39.81
2000,15,0.2,284.67,53.47,30.71,42.09
2000,16,0.258,287.42,67.23,30.25,48.74
2000,17,0.321,289.62,80.57,33.37,56.97
2000,18,0.365,291.05,83.78,39.12,61.45
2000,19,0.394,291.99,81.22,45.18,63.2
2000,20,0.415,292.71,76.7,50.94,63.82
2000,21,0.435,293.55,73.52,51.5,62.51
2000,22,0.45,294.23,70.08,48.6,59.34
2000,23,0.457,294.44,64.29,50.59,57.44
2000,24,0.462,294.46,60.39,54.81,57.6
2000,25,0.459,294.32,55.58,61.21,58.4
2000,26,0.453,294.21,51.52,65.35,58.43
2000,27,0.442,293.85,46.06,71.45,58.76
2000,28,0.43,293.53,42.62,77.41,60.02
2000,29,0.423,293.31,43.16,82.51,62.84
2000,30,0.421,293.41,48.1,83.3,65.7
2000,31,0.415,293.16,49.26,84.93,67.09
2000,32,0.405,292.64,47.11,87.21,67.16
2000,33,0.39,292.1,43.85,85.97,64.91
2000,34,0.37,291.11,39.07,84.85,61.96
2000,35,0.343,289.46,33.22,86.56,59.89
2000,36,0.323,287.97,32.6,84.45,58.53
2000,37,0.305,286.74,34.63,81.82,58.22
2000,38,0.288,286.1,36.43,74.71,55.57
2000,39,0.273,285.65,39.36,60.48,49.92
2000,40,0.256,284.84,41.64,45.6,43.62
2000,41,0.231,283.58,40.48,34.51,37.49
2000,42,0.198,281.8,35.15,31.2,33.17
2000,43,0.163,279.88,29.93,27.09,28.51
2000,44,0.125,277.87,22.38,20.94,21.66
2000,45,0.1,276.09,20.21,16.88,18.55
2000,46,0.083,274.6,19.78,11.82,15.8
2000,47,0.07,273.03,19.6,10.74,15.17
2000,48,0.063,272.05,21.03,10.84,15.93
2000,49,0.064,271.26,24.75,10.85,17.8
2000,50,0.06,269.82,27.2,12.97,20.09
2000,51,0.056,268.51,26.66,14.09,20.37
2000,52,0.094,267.33,66.21,15.57,40.89
2001,1,0.092,265.67,71.93,17.17,44.55
2001,2,0.084,264.04,65.86,23.48,44.67
2001,3,0.078,262.79,56.47,31.63,44.05
2001,4,0.072,262.63,50.26,36.57,43.42
2001,5,0.07,262.78,48.31,41.45,44.88
2001,6,0.072,263.29,47.25,45.64,46.45
2001,7,0.074,264.01,43.04,50.17,46.6
2001,8,0.081,265.39,42.65,51.95,47.3
2001,9,0.094,267.75,45.69,48.74,47.21
2001,10,0.113,270.73,51.4,43.49,47.45
2001,11,0.141,274.2,59.84,34.78,47.31
2001,12,0.172,277.58,68.32,29.89,49.11
2001,13,0.2,280.85,74.67,25.09,49.88
2001,14,0.226,283.33,78.93,23.82,51.37
2001,15,0.248,284.98,78.14,29.32,53.73
2001,16,0.275,286.62,75.99,37.49,56.74
2001,17,0.317,288.42,78.89,45.13,62.01
2001,18,0.367,289.69,84.93,53.03,68.98
2001,19,0.401,290.43,85.07,61.61,73.34
2001,20,0.421,290.92,80.05,70.18,75.11
2001,21,0.428,290.84,69.68,79.83,74.75
2001,22,0.43,290.55,57.63,85.78,71.71
2001,23,0.43,290.69,46.74,88.82,67.78
2001,24,0.437,291.48,44.03,86.35,65.19
2001,25,0.447,292.61,47.94,80.21,64.08
2001,26,0.456,293.91,53.99,68.73,61.36
2001,27,0.464,295.16,60.19,57.89,59.04
2001,28,0.461,295.78,62.07,54.95,58.51
2001,29,0.454,296.05,62.94,56.21,59.57
2001,30,0.45,296.36,65.49,55.76,60.63
2001,31,0.445,296.36,66.66,54.73,60.69
2001,32,0.437,295.89,66.57,55.26,60.91
2001,33,0.426,295.14,65.17,54.11,59.64
2001,34,0.413,294.18,62.73,50.06,56.4
2001,35,0.401,292.83,63.43,49.52,56.47
2001,36,0.39,291.54,66.28,46.96,56.62
2001,37,0.377,290.13,71.6,45.39,58.5
2001,38,0.358,288.65,73.7,44.32,59.01
2001,39,0.341,287.04,76.12,42.0,59.06
2001,40,0.318,284.65,76.86,47.37,62.12
2001,41,0.292,281.89,77.18,56.17,66.67
2001,42,0.267,279.59,77.82,58.04,67.93
2001,43,0.239,276.75,77.06,59.92,68.49
2001,44,0.211,273.15,76.4,62.69,69.54
2001,45,0.183,269.54,73.76,64.94,69.35
2001,46,0.152,265.75,65.7,66.05,65.88
2001,47,0.122,261.63,55.01,70.7,62.86
2001,48,0.1,257.1,45.05,78.11,61.58
2001,49,0.085,253.22,38.99,84.11,61.55
2001,50,0.076,251.28,37.71,86.26,61.98
2001,51,0.068,250.27,35.0,87.41,61.2
2001,52,0.065,249.96,36.85,86.74,61.79
2002,1,0.061,250.08,39.25,84.4,61.82
2002,2,0.061,252.0,38.27,77.16,57.72
2002,3,0.071,256.53,48.41,59.36,53.89
2002,4,0.083,260.82,60.6,43.63,52.11
2002,5,0.098,264.62,74.86,32.61,53.73
2002,6,0.115,267.99,84.56,25.0,54.78
2002,7,0.137,271.21,92.11,17.92,55.02
2002,8,0.159,273.69,95.82,13.41,54.61
2002,9,0.178,276.07,97.13,8.95,53.04
2002,10,0.193,278.04,96.75,8.57,52.66
2002,11,0.213,280.36,97.29,4.68,50.99
2002,12,0.231,282.55,97.49,5.57,51.53
2002,13,0.248,284.28,97.73,7.14,52.44
2002,14,0.263,285.71,96.99,9.64,53.32
2002,15,0.282,287.64,95.28,10.39,52.84
2002,16,0.309,289.87,92.78,10.74,51.76
2002,17,0.343,291.5,91.38,15.88,53.63
2002,18,0.379,292.62,91.41,23.31,57.36
2002,19,0.411,293.66,90.64,27.94,59.29
2002,20,0.434,294.25,87.03,34.66,60.85
2002,21,0.449,294.67,81.33,39.58,60.45
2002,22,0.457,295.02,74.06,40.31,57.18
2002,23,0.463,295.39,67.73,40.6,54.16
2002,24,0.464,296.13,61.51,36.58,49.04
2002,25,0.465,297.21,59.18,28.59,43.89
2002,26,0.459,297.91,54.81,24.44,39.62
2002,27,0.451,298.55,50.47,22.2,36.33
2002,28,0.435,298.85,44.41,23.97,34.19
2002,29,0.416,298.86,37.94,28.77,33.35
2002,30,0.401,298.53,35.13,35.36,35.24
2002,31,0.392,298.1,34.38,38.29,36.33
2002,32,0.384,297.57,33.9,38.56,36.23
2002,33,0.376,296.89,34.68,35.48,35.08
2002,34,0.363,295.71,33.81,32.14,32.98
2002,35,0.346,294.09,33.04,34.21,33.62
2002,36,0.325,292.1,32.36,40.39,36.38
2002,37,0.303,289.37,32.85,54.63,43.74
2002,38,0.287,286.56,35.55,70.81,53.18
2002,39,0.275,284.48,40.01,75.96,57.98
2002,40,0.26,282.46,43.84,76.58,60.21
2002,41,0.242,280.3,47.35,77.03,62.19
2002,42,0.223,277.97,50.85,77.62,64.24
2002,43,0.205,275.89,56.21,68.7,62.46
2002,44,0.188,273.99,61.96,55.38,58.67
2002,45,0.172,271.89,66.75,47.98,57.36
2002,46,0.159,269.36,71.46,44.28,57.87
2002,47,0.149,266.43,76.4,46.0,61.2
2002,48,0.138,264.17,76.93,47.59,62.26
2002,49,0.126,263.02,74.82,46.02,60.42
2002,50,0.113,261.08,74.32,49.36,61.84
2002,51,0.103,258.87,71.26,54.69,62.98
2002,52,0.092,257.71,65.75,56.56,61.15
2003,1,0.08,257.61,58.92,53.13,56.03
2003,2,0.071,256.71,47.09,57.43,52.26
2003,3,0.067,256.34,41.47,61.52,51.5
2003,4,0.064,256.57,38.47,63.53,51.01
2003,5,0.062,257.62,36.39,63.49,49.94
2003,6,0.061,258.68,33.68,64.72,49.2
2003,7,0.061,259.57,30.58,68.66,49.62
2003,8,0.063,260.71,28.27,71.84,50.06
2003,9,0.068,263.18,28.25,67.56,47.91
2003,10,0.079,265.96,30.06,62.29,46.17
2003,11,0.098,268.88,35.41,56.4,45.9
2003,12,0.123,271.83,42.3,54.05,48.18
2003,13,0.148,275.48,47.88,50.85,49.36
2003,14,0.174,279.65,52.46,44.54,48.5
2003,15,0.2,282.86,53.18,43.95,48.57
2003,16,0.228,285.56,52.03,45.7,48.87
2003,17,0.258,288.23,50.38,46.4,48.39
2003,18,0.294,290.94,50.48,40.03,45.25
2003,19,0.33,293.14,49.8,33.23,41.52
2003,20,0.367,294.58,50.98,31.33,41.16
2003,21,0.396,295.28,50.39,33.43,41.91
2003,22,0.415,295.53,47.89,35.51,41.7
2003,23,0.428,295.49,44.72,40.27,42.5
2003,24,0.43,295.23,39.66,47.2,43.43
2003,25,0.43,295.04,36.8,53.75,45.28
2003,26,0.427,294.83,35.36,58.78,47.07
2003,27,0.426,294.99,35.78,59.8,47.79
2003,28,0.423,295.17,38.08,61.35,49.72
2003,29,0.417,294.99,39.68,66.66,53.17
2003,30,0.411,294.79,41.96,70.7,56.33
2003,31,0.41,294.58,45.46,71.8,58.63
2003,32,0.403,294.13,45.81,72.86,59.34
2003,33,0.396,293.47,46.58,72.04,59.31
2003,34,0.387,292.28,47.69,72.51,60.1
2003,35,0.381,291.24,52.09,69.15,60.62
2003,36,0.372,290.4,57.17,60.52,58.85
2003,37,0.358,289.28,61.67,55.43,58.55
2003,38,0.338,287.88,62.55,54.01,58.28
2003,39,0.314,286.01,61.2,55.69,58.44
2003,40,0.28,283.16,55.14,66.18,60.66
