year,week,SMN,SMT,VCI,TCI,VHI
1992,32,0.25,305.3,33.08,19.72,26.4
1992,33,0.236,304.96,29.67,16.98,23.33
1992,34,0.221,304.01,26.11,17.75,21.93
1992,35,0.204,302.53,22.2,20.88,21.54
1992,36,0.185,300.14,18.34,29.78,24.06
1992,37,0.166,297.64,14.62,40.5,27.56
1992,38,0.147,295.03,10.67,52.47,31.57
1992,39,0.131,292.02,8.64,68.39,38.52
1992,40,0.117,289.21,8.72,77.67,43.2
1992,41,0.105,286.73,10.1,73.84,41.97
1992,42,0.093,283.89,11.78,69.86,40.82
1992,43,0.082,280.75,12.96,67.22,40.09
1992,44,0.072,277.5,13.78,64.0,38.89
1992,45,0.067,274.67,15.5,62.66,39.08
1992,46,0.063,271.89,17.21,63.85,40.53
1992,47,0.06,269.45,18.91,65.13,42.02
1992,48,0.057,267.61,21.37,63.79,42.58
1992,49,0.055,266.08,23.32,59.03,41.18
1992,50,0.054,265.21,25.3,52.4,38.85
1992,51,0.054,265.0,28.04,47.27,37.65
1992,52,0.055,265.04,30.23,43.89,37.06
1993,1,0.056,266.6,33.25,37.86,35.55
1993,2,0.058,268.56,37.4,32.26,34.83
1993,3,0.06,270.49,39.86,26.82,33.34
1993,4,0.063,272.4,41.02,23.18,32.1
1993,5,0.066,273.8,41.92,21.05,31.49
1993,6,0.067,274.19,41.02,23.3,32.16
1993,7,0.064,274.14,36.54,27.29,31.92
1993,8,0.059,273.2,30.43,34.56,32.5
1993,9,0.054,272.17,24.87,43.85,34.36
1993,10,0.053,271.64,19.73,52.42,36.07
1993,11,0.056,271.79,16.67,59.58,38.12
1993,12,0.064,273.74,15.16,64.53,39.84
1993,13,0.077,276.56,14.12,66.66,40.39
1993,14,0.098,280.04,16.44,67.39,41.91
1993,15,0.129,283.42,23.81,71.47,47.64
1993,16,0.171,286.84,30.17,77.54,53.85
1993,17,0.211,290.4,34.04,75.49,54.76
1993,18,0.246,292.59,36.91,75.41,56.16
1993,19,0.28,293.79,40.51,80.1,60.31
1993,20,0.312,294.81,45.73,80.31,63.02
1993,21,0.341,295.48,52.38,80.73,66.56
1993,22,0.363,296.17,59.73,80.6,70.16
1993,23,0.378,297.08,67.53,77.96,72.74
1993,24,0.383,297.46,71.95,78.11,75.03
1993,25,0.382,297.63,72.65,80.36,76.51
1993,26,0.374,297.77,70.73,81.66,76.19
1993,27,0.367,298.32,69.95,79.97,74.96
1993,28,0.359,299.04,69.67,75.39,72.53
1993,29,0.355,300.05,70.78,67.71,69.24
1993,30,0.345,300.96,69.71,59.79,64.75
1993,31,0.332,301.42,67.94,54.29,61.11
1993,32,0.312,301.23,64.16,52.14,58.15
1993,33,0.286,300.24,56.28,55.39,55.83
1993,34,0.261,299.1,47.92,60.04,53.98
1993,35,0.244,297.86,43.86,63.85,53.85
1993,36,0.229,296.1,42.59,69.0,55.79
1993,37,0.216,294.38,42.29,72.38,57.34
1993,38,0.201,292.67,40.45,76.26,58.36
1993,39,0.181,291.11,35.71,77.68,56.69
1993,40,0.157,289.45,29.72,74.68,52.2
1993,41,0.136,287.34,25.83,67.55,46.69
1993,42,0.12,285.35,25.03,56.94,40.99
1993,43,0.108,283.09,25.38,50.41,37.89
1993,44,0.097,280.54,25.45,45.73,35.59
1993,45,0.085,278.02,24.28,44.32,34.3
1993,46,0.071,275.95,21.43,42.98,32.2
1993,47,0.057,274.97,17.77,38.27,28.02
1993,48,0.047,274.37,15.77,32.8,24.29
1993,49,0.039,273.73,14.25,27.1,20.67
1993,50,0.035,273.76,14.57,19.31,16.94
1993,51,0.033,273.62,15.48,16.0,15.74
1993,52,0.031,273.57,14.96,15.56,15.26
1994,1,0.033,272.91,17.42,17.85,17.64
1994,2,0.037,272.18,22.64,20.93,21.79
1994,3,0.04,271.73,25.76,23.05,24.4
1994,4,0.048,271.4,30.98,26.15,28.56
1994,5,0.053,271.5,33.32,27.78,30.55
1994,6,0.056,272.37,34.02,28.6,31.31
1994,7,0.059,274.08,33.43,27.42,30.43
1994,8,0.064,276.76,33.57,24.31,28.94
1994,9,0.072,279.27,34.22,23.22,28.72
1994,10,0.079,282.06,32.78,21.71,27.24
1994,11,0.089,285.06,32.56,17.32,24.94
1994,12,0.1,287.64,31.74,16.46,24.1
1994,13,0.114,290.12,30.32,15.95,23.13
1994,14,0.133,292.28,31.14,14.46,22.8
1994,15,0.155,293.64,34.32,18.2,26.26
1994,16,0.18,294.66,34.03,26.15,30.09
1994,17,0.206,295.55,32.81,34.73,33.77
1994,18,0.234,296.4,32.72,42.89,37.81
1994,19,0.256,296.88,31.65,52.4,42.03
1994,20,0.273,297.08,30.97,60.38,45.68
1994,21,0.285,297.02,30.36,67.79,49.08
1994,22,0.299,297.21,33.13,72.15,52.64
1994,23,0.315,297.98,39.52,70.8,55.16
1994,24,0.326,298.9,45.57,66.85,56.21
1994,25,0.33,300.03,48.0,61.2,54.6
1994,26,0.328,301.11,48.78,55.35,52.07
1994,27,0.318,302.03,47.11,51.66,49.39
1994,28,0.3,302.43,42.38,50.1,46.24
1994,29,0.281,302.46,36.95,49.78,43.36
1994,30,0.264,302.44,32.74,48.73,40.74
1994,31,0.251,302.13,29.92,48.94,39.43
1994,32,0.239,301.43,28.42,50.43,39.43
1994,33,0.232,300.57,28.54,52.53,40.54
1994,34,0.232,300.11,32.25,51.27,41.76
1994,35,0.237,299.89,39.96,45.37,42.67
1994,36,0.251,300.71,54.52,25.67,40.09
1995,7,0.081,278.59,45.06,15.02,30.04
1995,8,0.092,281.24,48.11,12.05,30.08
1995,9,0.103,283.16,49.47,12.48,30.98
1995,10,0.115,284.74,50.26,14.17,32.22
1995,11,0.128,285.87,50.6,15.01,32.81
1995,12,0.14,286.79,49.58,19.89,34.73
1995,13,0.156,287.69,48.14,25.92,37.03
1995,14,0.181,289.48,49.73,27.46,38.59
1995,15,0.208,291.32,53.21,31.02,42.11
1995,16,0.242,293.4,55.31,34.61,44.96
1995,17,0.27,294.27,54.98,45.01,50.0
1995,18,0.301,295.65,56.61,49.44,53.03
1995,19,0.328,296.92,58.05,52.28,55.17
1995,20,0.35,297.89,60.47,53.38,56.92
1995,21,0.364,299.02,61.95,51.05,56.5
1995,22,0.368,300.28,61.92,47.09,54.5
1995,23,0.365,301.15,61.51,45.63,53.57
1995,24,0.353,301.38,57.48,47.03,52.25
1995,25,0.333,301.22,48.91,51.33,50.12
1995,26,0.32,301.44,44.68,52.53,48.6
1995,27,0.309,301.96,42.62,52.03,47.32
1995,28,0.301,302.41,42.98,50.12,46.55
1995,29,0.296,302.71,44.06,47.81,45.93
1995,30,0.289,302.85,44.25,45.64,44.95
1995,31,0.284,302.91,45.64,43.13,44.38
1995,32,0.278,302.62,47.27,41.43,44.35
1995,33,0.272,302.06,48.72,40.89,44.81
1995,34,0.267,301.28,50.8,41.78,46.29
1995,35,0.262,300.11,53.71,43.99,48.85
1995,36,0.261,298.69,60.38,45.19,52.79
1995,37,0.257,297.13,64.5,47.14,55.82
1995,38,0.258,295.61,71.63,48.38,60.01
1995,39,0.262,294.43,79.82,44.2,62.01
1995,40,0.259,292.85,82.66,39.2,60.93
1995,41,0.247,290.71,81.48,33.41,57.45
1995,42,0.23,288.25,78.54,29.55,54.05
1995,43,0.206,285.34,71.6,32.96,52.28
1995,44,0.174,282.28,61.88,34.5,48.19
1995,45,0.144,279.4,52.89,36.65,44.77
1995,46,0.115,276.34,43.63,41.13,42.38
1995,47,0.094,273.83,36.91,44.06,40.49
1995,48,0.075,271.75,30.78,44.93,37.85
1995,49,0.06,269.46,25.44,44.92,35.18
1995,50,0.044,267.16,16.96,44.76,30.86
1995,51,0.032,264.35,9.8,49.54,29.67
1995,52,0.024,261.09,4.85,57.01,30.93
1996,1,0.015,258.15,0.79,64.71,32.75
1996,2,0.008,256.12,0.33,71.51,35.92
1996,3,0.004,255.08,0.17,73.73,36.95
1996,4,0.001,254.66,0.1,74.5,37.3
1996,5,0.001,254.67,0.11,75.6,37.85
1996,6,0.001,254.83,0.1,78.16,39.13
1996,7,0.003,255.62,0.13,79.24,39.69
1996,8,0.006,257.47,0.42,78.21,39.31
1996,9,0.01,260.36,1.16,76.35,38.75
1996,10,0.021,264.4,3.1,72.66,37.88
1996,11,0.032,268.27,4.77,70.64,37.71
1996,12,0.046,272.18,6.67,70.37,38.52
1996,13,0.068,276.1,9.56,69.7,39.63
1996,14,0.096,280.61,15.57,67.04,41.3
1996,15,0.134,285.45,25.59,63.58,44.58
1996,16,0.176,290.02,31.82,58.91,45.36
1996,17,0.222,294.35,38.01,43.9,40.95
1996,18,0.267,297.52,44.57,32.24,38.41
1996,19,0.309,299.48,51.23,27.81,39.52
1996,20,0.342,301.25,57.11,22.83,39.97
1996,21,0.359,302.39,59.96,22.01,40.98
1996,22,0.363,303.27,59.93,22.39,41.16
1996,23,0.36,304.41,59.84,19.64,39.74
1996,24,0.347,305.17,55.46,16.99,36.22
1996,25,0.332,305.48,48.69,16.67,32.68
1996,26,0.317,305.68,43.55,18.37,30.96
1996,27,0.301,305.36,38.49,25.46,31.98
1996,28,0.284,304.89,34.8,31.31,33.05
1996,29,0.267,304.56,30.32,33.78,32.05
1996,30,0.249,303.96,25.6,37.21,31.41
1996,31,0.234,303.11,21.92,41.71,31.82
1996,32,0.219,301.54,18.3,49.98,34.14
1996,33,0.212,300.06,17.68,56.81,37.25
1996,34,0.205,298.5,17.79,64.89,41.34
1996,35,0.199,296.42,18.91,76.21,47.56
1996,36,0.19,293.97,20.64,87.83,54.24
1996,37,0.186,291.99,25.63,93.58,59.6
1996,38,0.193,290.84,36.34,93.48,64.91
1996,39,0.203,290.08,48.26,89.3,68.78
1996,40,0.209,289.15,56.9,79.21,68.06
1996,41,0.211,287.9,63.48,62.61,63.05
1996,42,0.207,286.24,66.94,48.59,57.77
1996,43,0.201,284.57,68.97,38.62,53.79
1996,44,0.192,283.09,70.21,28.76,49.48
1996,45,0.173,280.1,67.29,32.73,50.01
1996,46,0.153,276.86,63.52,38.79,51.15
1996,47,0.132,273.55,58.4,45.67,52.03
1996,48,0.105,268.5,48.68,59.97,54.33
1996,49,0.08,264.09,38.3,67.18,52.74
1996,50,0.059,260.19,27.82,71.52,49.67
1996,51,0.047,258.17,21.99,71.68,46.84
1996,52,0.036,257.53,14.64,68.63,41.64
1997,1,0.029,257.41,11.13,66.95,39.04
1997,2,0.025,257.85,12.11,65.93,39.02
1997,3,0.024,259.16,13.61,61.19,37.4
1997,4,0.032,262.05,19.98,52.98,36.48
1997,5,0.051,265.66,31.03,44.19,37.61
1997,6,0.072,269.02,42.83,37.89,40.36
1997,7,0.099,272.98,56.21,30.45,43.33
1997,8,0.127,276.85,68.27,24.11,46.19
1997,9,0.146,279.77,72.48,21.85,47.16
1997,10,0.16,282.16,72.72,21.38,47.05
1997,11,0.174,284.32,72.97,19.69,46.33
1997,12,0.187,285.75,71.03,23.37,47.2
1997,13,0.203,287.32,68.28,27.09,47.69
1997,14,0.223,288.75,66.76,30.45,48.6
1997,15,0.248,290.34,67.81,35.8,51.81
1997,16,0.28,292.29,69.27,41.94,55.61
1997,17,0.321,294.42,73.39,43.03,58.21
1997,18,0.353,295.78,75.63,47.85,61.74
1997,19,0.378,296.85,76.91,52.66,64.78
1997,20,0.393,297.57,77.24,56.0,66.62
1997,21,0.4,297.76,76.64,61.4,69.02
1997,22,0.397,297.64,74.24,68.4,71.32
1997,23,0.394,297.81,74.68,71.81,73.25
1997,24,0.392,298.23,76.57,71.71,74.14
1997,25,0.388,298.4,76.4,73.77,75.09
1997,26,0.381,298.33,74.84,76.91,75.88
1997,27,0.371,297.84,72.32,83.52,77.92
1997,28,0.355,296.7,68.13,92.76,80.45
1997,29,0.348,296.23,67.48,96.19,81.84
1997,30,0.343,296.0,68.49,97.04,82.77
1997,31,0.338,295.72,70.49,97.36,83.93
1997,32,0.326,295.14,71.04,98.72,84.88
1997,33,0.319,294.6,72.65,99.22,85.93
1997,34,0.314,294.34,75.86,98.96,87.41
1997,35,0.311,293.98,80.65,97.64,89.14
1997,36,0.305,293.48,84.83,93.14,88.98
1997,37,0.296,292.97,86.27,86.13,86.2
1997,38,0.279,292.15,83.93,82.21,83.07
1997,39,0.258,291.31,78.02,77.08,77.55
1997,40,0.233,289.39,69.51,77.13,73.32
1997,41,0.21,286.96,62.67,73.23,67.95
1997,42,0.192,285.38,59.55,56.89,58.22
1997,43,0.173,283.39,55.88,47.65,51.76
1997,44,0.15,280.99,51.04,42.24,46.64
1997,45,0.122,277.76,42.75,45.44,44.09
1997,46,0.096,274.77,34.59,48.82,41.71
1997,47,0.078,272.39,29.45,50.67,40.06
1997,48,0.066,269.0,26.73,57.25,41.99
1997,49,0.06,266.82,27.59,55.63,41.61
1997,50,0.059,265.94,30.12,49.19,39.66
1997,51,0.058,265.65,32.54,44.53,38.54
1997,52,0.057,265.43,33.14,42.35,37.74
1998,1,0.057,265.15,34.32,42.24,38.28
1998,2,0.059,266.12,38.5,39.8,39.15
1998,3,0.061,268.05,41.15,34.05,37.6
1998,4,0.064,269.88,41.42,30.35,35.88
1998,5,0.067,271.7,42.05,27.04,34.54
1998,6,0.07,273.41,42.42,25.5,33.96
1998,7,0.071,275.1,40.57,24.52,32.55
1998,8,0.074,276.52,38.82,25.05,31.93
1998,9,0.076,276.87,36.33,30.08,33.21
1998,10,0.083,278.37,34.71,32.42,33.56
1998,11,0.093,280.32,34.54,32.37,33.46
1998,12,0.106,282.69,34.38,33.46,33.92
1998,13,0.123,285.99,34.03,31.12,32.58
1998,14,0.148,288.96,36.6,28.07,32.33
1998,15,0.183,291.76,43.79,26.92,35.36
1998,16,0.213,292.81,45.36,37.2,41.28
1998,17,0.242,293.48,45.51,49.57,47.54
1998,18,0.266,294.11,44.34,61.12,52.73
1998,19,0.288,294.61,43.55,71.61,57.58
1998,20,0.313,295.16,45.99,75.9,60.95
1998,21,0.339,295.77,51.56,77.24,64.4
1998,22,0.361,296.57,58.41,76.75,67.58
1998,23,0.376,297.45,66.15,74.56,70.36
1998,24,0.384,297.99,72.39,73.53,72.96
1998,25,0.389,298.37,76.67,74.15,75.41
1998,26,0.388,298.72,78.05,74.09,76.07
1998,27,0.386,299.3,79.36,72.57,75.97
1998,28,0.386,300.16,82.09,66.96,74.53
1998,29,0.384,301.04,84.04,60.4,72.22
1998,30,0.38,301.74,85.6,54.14,69.87
1998,31,0.368,301.85,84.71,51.42,68.07
1998,32,0.35,301.38,82.93,51.25,67.09
1998,33,0.336,300.66,81.76,52.21,66.99
1998,34,0.321,299.62,79.68,55.95,67.81
1998,35,0.307,298.65,78.7,56.93,67.81
1998,36,0.294,297.35,78.48,57.35,67.92
1998,37,0.284,295.63,79.48,60.82,70.15
1998,38,0.276,293.94,81.72,64.51,73.11
1998,39,0.266,291.89,82.1,71.4,76.75
1998,40,0.257,289.73,81.63,73.81,77.72
1998,41,0.249,287.48,82.33,67.7,75.02
1998,42,0.241,285.1,83.15,59.77,71.46
1998,43,0.23,282.96,82.79,51.32,67.05
1998,44,0.211,280.19,79.15,47.81,63.48
1998,45,0.184,276.87,72.53,50.7,61.62
1998,46,0.151,272.82,62.43,58.91,60.67
1998,47,0.124,269.22,54.0,65.51,59.75
1998,48,0.104,266.8,48.53,66.33,57.43
1998,49,0.09,265.35,45.71,60.9,53.3
1998,50,0.081,263.75,44.87,56.85,50.86
1998,51,0.076,263.32,45.17,52.22,48.69
1998,52,0.07,263.36,42.44,48.46,45.45
1999,1,0.068,263.4,42.36,47.09,44.72
1999,2,0.069,263.89,45.17,46.31,45.74
1999,3,0.071,264.41,46.73,44.99,45.86
1999,4,0.074,265.47,47.34,43.27,45.3
1999,5,0.082,266.99,50.59,40.97,45.78
1999,6,0.095,269.22,56.67,37.95,47.31
1999,7,0.107,271.49,60.65,35.04,47.84
1999,8,0.117,273.64,62.45,33.47,47.96
1999,9,0.129,276.06,63.4,32.71,48.06
1999,10,0.144,278.64,64.44,31.94,48.19
1999,11,0.161,280.86,66.3,30.98,48.64
1999,12,0.183,283.72,69.13,30.47,49.8
1999,13,0.208,286.36,70.54,30.65,50.6
1999,14,0.237,288.22,72.56,32.76,52.66
1999,15,0.269,289.87,75.57,38.56,57.06
1999,16,0.302,291.43,77.17,48.08,62.63
1999,17,0.333,292.29,77.91,60.95,69.43
1999,18,0.366,293.51,80.17,67.89,74.03
1999,19,0.391,294.86,81.64,70.78,76.21
1999,20,0.41,296.22,83.86,67.74,75.8
1999,21,0.422,297.8,85.53,60.92,73.23
1999,22,0.426,299.17,86.87,55.84,71.36
1999,23,0.419,300.02,86.08,54.18,70.13
1999,24,0.407,300.56,83.81,53.08,68.45
1999,25,0.392,300.88,78.35,53.4,65.87
1999,26,0.378,301.19,73.35,53.77,63.56
1999,27,0.359,300.98,66.61,58.86,62.74
1999,28,0.339,300.79,60.27,61.54,60.9
1999,29,0.322,300.71,55.53,62.1,58.81
1999,30,0.307,300.45,51.83,63.19,57.51
1999,31,0.293,299.93,49.14,65.36,57.25
1999,32,0.28,299.29,47.3,66.84,57.07
1999,33,0.271,298.86,47.35,65.72,56.53
1999,34,0.266,298.37,49.94,65.43,57.68
1999,35,0.259,297.56,51.94,65.94,58.94
1999,36,0.249,296.81,53.06,61.93,57.5
1999,37,0.235,296.16,51.61,55.25,53.43
1999,38,0.217,295.18,47.85,51.54,49.69
1999,39,0.196,293.47,42.61,53.74,48.18
1999,40,0.174,290.86,37.25,60.97,49.11
1999,41,0.153,287.62,33.51,66.4,49.95
1999,42,0.137,285.29,32.13,58.34,45.23
1999,43,0.122,282.72,31.6,53.45,42.53
1999,44,0.107,279.74,30.01,50.89,40.45
1999,45,0.092,277.08,27.34,49.55,38.45
1999,46,0.073,274.7,22.54,49.22,35.88
1999,47,0.057,272.59,17.39,49.65,33.52
1999,48,0.045,270.11,14.18,52.15,33.16
1999,49,0.038,267.42,11.97,53.31,32.64
1999,50,0.032,265.62,8.88,50.55,29.71
1999,51,0.027,263.61,6.6,52.05,29.32
1999,52,0.024,261.54,5.62,55.46,30.54
2000,1,0.025,259.67,9.21,59.93,34.57
2000,2,0.026,258.8,13.74,63.03,38.38
2000,3,0.025,259.13,15.26,61.26,38.26
2000,4,0.026,259.72,16.74,59.57,38.16
2000,5,0.03,260.75,18.67,57.74,38.2
2000,6,0.034,263.0,20.63,54.53,37.58
2000,7,0.04,266.22,21.75,49.1,35.42
2000,8,0.048,269.59,24.18,44.01,34.09
2000,9,0.059,272.61,27.17,41.76,34.47
2000,10,0.069,275.33,27.76,40.96,34.36
2000,11,0.083,278.87,29.39,36.83,33.11
2000,12,0.098,282.65,30.42,33.86,32.14
2000,13,0.117,286.02,31.23,31.5,31.36
2000,14,0.141,288.89,33.92,29.17,31.54
2000,15,0.173,291.68,40.11,28.16,34.13
2000,16,0.212,293.95,44.74,30.18,37.46
2000,17,0.258,295.63,50.89,33.15,42.02
2000,18,0.306,296.63,58.66,40.7,49.68
2000,19,0.336,297.58,61.28,46.31,53.8
2000,20,0.355,298.76,62.13,45.61,53.87
2000,21,0.364,299.93,61.89,43.21,52.55
2000,22,0.364,300.87,60.33,42.18,51.26
2000,23,0.355,301.35,57.22,43.92,50.57
2000,24,0.346,301.82,54.48,43.56,49.02
2000,25,0.334,302.08,49.46,44.47,46.97
2000,26,0.319,301.86,44.09,49.36,46.72
2000,27,0.305,301.59,40.33,55.12,47.72
2000,28,0.294,301.47,39.23,57.39,48.31
2000,29,0.286,301.28,39.0,58.72,48.86
2000,30,0.279,301.41,39.29,56.78,48.03
2000,31,0.266,301.37,37.22,55.11,46.17
2000,32,0.248,300.97,33.14,54.38,43.76
2000,33,0.234,300.42,29.85,53.95,41.9
2000,34,0.218,299.05,26.07,60.29,43.18
2000,35,0.205,296.95,23.73,71.58,47.65
2000,36,0.195,295.12,25.17,77.18,51.17
2000,37,0.188,293.79,27.72,76.55,52.14
2000,38,0.187,292.73,32.93,74.31,53.62
2000,39,0.182,291.86,36.45,69.08,52.76
2000,40,0.176,291.11,39.43,56.28,47.86
2000,41,0.165,289.36,40.27,45.52,42.9
2000,42,0.151,287.08,39.73,39.08,39.4
2000,43,0.133,284.93,37.3,34.95,36.13
2000,44,0.112,282.91,32.69,29.25,30.97
2000,45,0.086,280.91,24.94,27.31,26.12
2000,46,0.071,279.04,21.32,26.83,24.08
2000,47,0.056,277.17,17.15,27.69,22.42
2000,48,0.048,276.12,16.05,24.98,20.52
2000,49,0.044,275.05,16.8,21.87,19.33
2000,50,0.043,274.18,17.71,17.95,17.83
2000,51,0.047,273.5,22.37,16.64,19.51
2000,52,0.056,273.43,30.74,16.15,23.45
2001,1,0.074,272.93,46.04,17.78,31.91
2001,2,0.089,272.07,57.77,21.19,39.48
2001,3,0.11,272.46,69.56,20.79,45.18
2001,4,0.123,273.79,73.97,19.17,46.57
2001,5,0.128,274.75,75.7,18.43,47.07
2001,6,0.136,275.94,77.93,18.39,48.16
2001,7,0.145,277.52,79.51,17.65,48.58
2001,8,0.158,279.46,82.39,16.62,49.5
2001,9,0.172,281.13,83.64,17.88,50.76
2001,10,0.188,282.5,84.39,20.35,52.37
2001,11,0.212,284.51,87.54,18.96,53.25
2001,12,0.235,286.46,89.06,20.58,54.82
2001,13,0.257,288.08,88.29,23.71,56.0
2001,14,0.278,289.28,86.74,27.67,57.2
2001,15,0.298,290.26,84.72,36.19,60.45
2001,16,0.323,291.85,83.25,45.07,64.16
2001,17,0.351,293.25,82.93,52.86,67.89
2001,18,0.378,294.01,83.7,63.42,73.56
2001,19,0.401,294.65,84.52,72.43,78.47
2001,20,0.416,295.5,85.63,74.59,80.11
2001,21,0.419,295.97,84.08,76.61,80.35
2001,22,0.412,296.29,80.85,79.21,80.03
2001,23,0.4,296.56,77.56,81.29,79.43
2001,24,0.387,297.12,74.42,79.97,77.2
2001,25,0.372,298.06,68.54,76.16,72.35
2001,26,0.357,299.22,62.92,69.58,66.25
2001,27,0.343,300.67,58.88,61.21,60.05
2001,28,0.328,301.78,55.07,54.14,54.61
2001,29,0.314,302.51,51.77,48.8,50.28
2001,30,0.3,303.18,48.86,42.89,45.87
2001,31,0.285,303.41,45.86,39.42,42.64
2001,32,0.266,302.92,41.46,39.38,40.42
2001,33,0.25,302.24,37.69,39.77,38.73
2001,34,0.238,301.12,35.79,43.32,39.56
2001,35,0.229,299.42,35.69,49.93,42.81
2001,36,0.227,297.75,40.69,53.39,47.04
2001,37,0.228,296.32,47.62,53.96,50.79
2001,38,0.232,295.37,56.3,49.65,52.97
2001,39,0.235,293.98,64.44,48.03,56.23
2001,40,0.237,292.31,70.64,44.34,57.49
2001,41,0.235,290.01,74.74,40.35,57.54
2001,42,0.23,287.55,77.62,36.22,56.92
2001,43,0.221,284.76,78.17,37.36,57.76
2001,44,0.205,281.36,76.22,39.82,58.02
2001,45,0.185,277.54,72.68,46.48,59.58
2001,46,0.16,273.95,66.81,52.92,59.87
2001,47,0.134,270.29,59.52,60.69,60.11
2001,48,0.107,265.32,50.17,73.53,61.85
2001,49,0.086,260.92,43.28,79.39,61.33
2001,50,0.072,257.89,38.56,79.52,59.04
2001,51,0.063,255.94,34.58,79.24,56.91
2001,52,0.058,254.27,32.06,79.22,55.64
2002,1,0.055,253.82,32.11,78.06,55.09
2002,2,0.054,255.93,34.07,71.83,52.95
2002,3,0.063,260.82,40.71,56.17,48.44
2002,4,0.074,266.5,47.32,40.28,43.8
2002,5,0.083,270.48,51.59,30.59,41.09
2002,6,0.094,273.97,56.57,23.92,40.24
2002,7,0.111,277.77,63.08,16.96,40.02
2002,8,0.125,280.17,66.88,14.72,40.8
2002,9,0.14,282.1,69.54,15.27,42.41
2002,10,0.154,284.85,69.58,13.61,41.6
2002,11,0.174,287.83,72.15,8.37,40.26
2002,12,0.193,289.89,73.31,8.4,40.86
2002,13,0.21,291.32,71.05,11.1,41.08
2002,14,0.229,292.57,68.77,12.55,40.66
2002,15,0.25,293.86,68.2,16.0,42.1
2002,16,0.28,295.3,68.43,20.35,44.39
2002,17,0.315,296.87,70.84,22.32,46.58
2002,18,0.35,297.89,74.42,28.76,51.59
2002,19,0.378,298.78,76.9,34.39,55.64
2002,20,0.394,299.62,77.52,37.59,57.55
2002,21,0.393,299.76,73.7,44.59,59.15
2002,22,0.381,300.08,67.42,48.72,58.07
2002,23,0.366,300.43,62.12,51.21,56.66
2002,24,0.35,301.11,56.67,48.86,52.77
2002,25,0.336,302.17,50.93,43.27,47.1
2002,26,0.32,302.86,45.03,40.8,42.91
2002,27,0.304,303.12,39.98,42.79,41.38
2002,28,0.289,302.93,36.97,46.1,41.53
2002,29,0.278,302.39,35.55,50.19,42.87
2002,30,0.276,301.81,38.04,53.66,45.85
2002,31,0.281,301.39,43.85,54.78,49.32
2002,32,0.282,300.68,49.54,56.53,53.04
2002,33,0.282,300.38,54.09,54.3,54.2
2002,34,0.275,300.12,55.21,51.71,53.46
2002,35,0.257,298.87,51.09,55.07,53.08
2002,36,0.236,297.48,46.05,56.31,51.18
2002,37,0.216,295.71,41.63,60.15,50.89
2002,38,0.199,293.55,38.37,68.04,53.2
2002,39,0.185,291.59,36.85,73.77,55.31
2002,40,0.174,289.92,37.28,71.2,54.24
2002,41,0.161,287.49,37.29,68.19,52.74
2002,42,0.149,285.18,38.23,60.75,49.49
2002,43,0.137,283.35,38.84,49.22,44.03
2002,44,0.126,281.47,39.27,39.84,39.55
2002,45,0.113,278.8,38.11,40.06,39.09
2002,46,0.105,275.86,39.09,43.48,41.29
2002,47,0.099,272.57,41.19,50.09,45.64
2002,48,0.094,269.8,44.04,53.79,48.91
2002,49,0.09,267.88,47.29,51.42,49.35
2002,50,0.084,265.05,49.21,52.76,50.98
2002,51,0.077,262.23,47.37,57.07,52.22
2002,52,0.068,260.27,41.13,59.74,50.43
2003,1,0.057,257.65,34.33,65.8,50.07
2003,2,0.045,254.49,27.82,74.76,51.29
2003,3,0.037,252.09,23.73,79.59,51.66
2003,4,0.033,252.01,21.02,79.61,50.32
2003,5,0.028,253.47,17.58,77.78,47.68
2003,6,0.026,255.42,15.18,76.1,45.64
2003,7,0.025,257.6,13.33,73.71,43.52
2003,8,0.026,259.64,11.47,72.45,41.96
2003,9,0.029,262.9,11.57,69.74,40.65
2003,10,0.038,267.36,12.26,64.55,38.41
2003,11,0.053,271.91,15.54,59.46,37.5
2003,12,0.071,276.57,18.38,55.34,36.86
2003,13,0.089,281.34,19.56,49.51,34.53
2003,14,0.11,285.52,21.88,44.27,33.07
2003,15,0.133,289.57,25.96,39.88,32.92
2003,16,0.159,293.2,26.53,35.58,31.05
2003,17,0.192,296.67,27.79,24.51,26.15
2003,18,0.23,299.77,31.37,14.53,22.95
2003,19,0.264,301.87,34.39,10.08,22.23
2003,20,0.293,303.35,38.32,8.81,23.57
2003,21,0.313,303.71,41.25,13.34,27.3
2003,22,0.331,303.84,45.73,19.02,32.37
2003,23,0.345,303.94,52.24,23.95,38.1
2003,24,0.351,303.25,56.23,32.38,44.31
2003,25,0.353,302.25,58.76,43.12,50.94
2003,26,0.354,301.13,61.15,55.35,58.25
2003,27,0.353,300.26,63.1,65.55,64.32
2003,28,0.352,299.82,65.68,69.85,67.76
2003,29,0.349,299.49,67.46,72.16,69.81
2003,30,0.345,299.52,68.77,70.93,69.85
2003,31,0.34,299.76,70.97,67.16,69.06
2003,32,0.328,300.1,71.42,60.95,66.19
2003,33,0.309,300.07,67.19,56.56,61.88
2003,34,0.287,299.15,61.53,59.64,60.58
2003,35,0.269,298.2,57.81,60.77,59.29
2003,36,0.255,297.34,56.74,56.87,56.8
2003,37,0.24,296.04,54.84,56.01,55.43
2003,38,0.226,294.45,53.47,58.28,55.88
2003,39,0.212,292.49,52.25,63.06,57.66
2003,40,0.197,290.29,50.18,65.62,57.9
